****Header****
date 01/15/25 03:00:40
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   1
ClassID:	N/A
ClassName:	TP540HG10-8000011182
Eff:	   0.2112
Emissivity:	   1.0000
FF:	   0.8019
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5180
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9293
Iref1:	  13.6107
Iref2:	N/A
Isc:	  13.6072
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0013
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:00:40.208000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:00:40.418000
Pmax:	 544.2875
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1797.0000
Rs:	   0.2672
Rsh:  524.4636
Snr: A8C7A01
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  26.3311
TempMC:	  24.4821
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  49.8803
Vpmax:	  42.0973
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: a85f10ac-7230-4673-a2c1-44c8e2c59cc3

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0041,35.7762,13.2148,39.8430,1000.1648,13.2047,40.8574,1000.1648
0.0041,35.7820,13.2089,39.8746,1000.1648,13.1988,40.8893,1000.1648
0.0041,35.7879,13.2089,39.8535,1000.2234,13.1980,40.8680,1000.2234
0.0041,35.7937,13.2109,39.8852,999.9308,13.2040,40.8994,999.9308
0.0041,35.7996,13.2109,39.8958,999.8138,13.2056,40.9098,999.8138
0.0041,35.8054,13.2089,39.8641,1000.0478,13.2004,40.8781,1000.0478
0.0042,35.8112,13.2109,39.8958,1000.0478,13.2024,40.9106,1000.0478
0.0042,35.8171,13.2089,39.8852,1000.0478,13.2004,40.8997,1000.0478
0.0042,35.8229,13.2089,39.8852,1000.1063,13.1996,40.8999,1000.1063
0.0042,35.8288,13.2070,39.8746,1000.0478,13.1985,40.8887,1000.0478
0.0042,35.8346,13.2089,39.8852,1000.1063,13.1996,40.8999,1000.1063
0.0042,35.8404,13.2070,39.9063,1000.3404,13.1945,40.9222,1000.3404
0.0042,35.8463,13.2089,39.9169,1000.3989,13.1956,40.9333,1000.3989
0.0042,35.8521,13.2030,39.9169,1000.2234,13.1921,40.9322,1000.2234
0.0042,35.8577,13.2011,39.9169,1000.1648,13.1910,40.9318,1000.1648
0.0042,35.8633,13.2011,39.9380,1000.1648,13.1910,40.9534,1000.1648
0.0042,35.8689,13.1991,39.9380,1000.2234,13.1882,40.9535,1000.2234
0.0042,35.8744,13.1991,39.9591,1000.1648,13.1890,40.9748,1000.1648
0.0042,35.8800,13.1893,39.9380,1000.1063,13.1800,40.9523,1000.1063
0.0042,35.8856,13.1912,39.9591,1000.0478,13.1827,40.9738,1000.0478
0.0042,35.8912,13.1912,39.9591,1000.0478,13.1827,40.9738,1000.0478
0.0042,35.8967,13.1932,39.9697,999.9893,13.1855,40.9845,999.9893
0.0042,35.9023,13.1912,39.9591,1000.1648,13.1811,40.9742,1000.1648
0.0042,35.9079,13.1932,39.9697,1000.2234,13.1823,40.9854,1000.2234
0.0042,35.9135,13.1853,39.9802,1000.0478,13.1768,40.9949,1000.0478
0.0042,35.9190,13.1853,39.9908,1000.1063,13.1760,41.0059,1000.1063
0.0043,35.9246,13.1873,39.9908,1000.2234,13.1764,41.0065,1000.2234
0.0043,35.9301,13.1873,40.0014,1000.1648,13.1772,41.0170,1000.1648
0.0043,35.9355,13.1873,40.0119,1000.2819,13.1756,41.0282,1000.2819
0.0043,35.9408,13.1873,39.9908,1000.2819,13.1756,41.0067,1000.2819
0.0043,35.9462,13.1873,40.0119,1000.2234,13.1764,41.0280,1000.2234
0.0043,35.9515,13.1814,40.0225,1000.1063,13.1721,41.0379,1000.1063
0.0043,35.9569,13.1814,40.0119,1000.1648,13.1713,41.0273,1000.1648
0.0043,35.9623,13.1834,40.0330,1000.1648,13.1733,41.0491,1000.1648
0.0043,35.9676,13.1893,40.0330,1000.0478,13.1808,41.0491,1000.0478
0.0043,35.9730,13.1794,40.0225,1000.1063,13.1701,41.0378,1000.1063
0.0043,35.9783,13.1775,40.0436,1000.1648,13.1674,41.0594,1000.1648
0.0043,35.9837,13.1775,40.0542,1000.1648,13.1674,41.0702,1000.1648
0.0043,35.9891,13.1775,40.0647,999.8723,13.1714,41.0799,999.8723
0.0043,35.9944,13.1775,40.0542,1000.1648,13.1674,41.0702,1000.1648
0.0043,35.9998,13.1755,40.0753,1000.3404,13.1630,41.0922,1000.3404
0.0043,36.0050,13.1755,40.0753,1000.2234,13.1646,41.0918,1000.2234
0.0043,36.0101,13.1716,40.0753,1000.1648,13.1615,41.0913,1000.1648
0.0043,36.0153,13.1716,40.0858,1000.1648,13.1615,41.1021,1000.1648
0.0043,36.0205,13.1637,40.0964,1000.1648,13.1536,41.1122,1000.1648
0.0043,36.0257,13.1657,40.1175,1000.1063,13.1564,41.1337,1000.1063
0.0043,36.0309,13.1618,40.0964,1000.1648,13.1517,41.1121,1000.1648
0.0044,36.0361,13.1677,40.1070,1000.1648,13.1576,41.1233,1000.1648
0.0044,36.0413,13.1637,40.1175,1000.1063,13.1544,41.1336,1000.1063
0.0044,36.0464,13.1637,40.1175,1000.0478,13.1552,41.1334,1000.0478
0.0044,36.0516,13.1657,40.1175,1000.2234,13.1548,41.1342,1000.2234
0.0044,36.0568,13.1598,40.1281,1000.2819,13.1481,41.1447,1000.2819
0.0044,36.0620,13.1677,40.1281,1000.1648,13.1576,41.1449,1000.1648
0.0044,36.0672,13.1657,40.1281,999.9893,13.1580,41.1441,999.9893
0.0044,36.0723,13.1677,40.1175,1000.1063,13.1584,41.1339,1000.1063
0.0044,36.0773,13.1637,40.1386,1000.1648,13.1536,41.1554,1000.1648
0.0044,36.0824,13.1677,40.1386,1000.2234,13.1568,41.1559,1000.2234
0.0044,36.0874,13.1598,40.1386,1000.2819,13.1481,41.1555,1000.2819
0.0044,36.0925,13.1578,40.1386,1000.0478,13.1493,41.1545,1000.0478
0.0044,36.0975,13.1519,40.1492,1000.2234,13.1410,41.1654,1000.2234
0.0044,36.1025,13.1578,40.1598,1000.2234,13.1469,41.1767,1000.2234
0.0044,36.1076,13.1539,40.1703,1000.3404,13.1414,41.1876,1000.3404
0.0044,36.1126,13.1519,40.1703,1000.1063,13.1426,41.1866,1000.1063
0.0044,36.1177,13.1559,40.1598,1000.1063,13.1466,41.1761,1000.1063
0.0044,36.1227,13.1500,40.1914,1000.2234,13.1391,41.2084,1000.2234
0.0044,36.1277,13.1500,40.1809,1000.1063,13.1407,41.1972,1000.1063
0.0044,36.1328,13.1480,40.2126,1000.3404,13.1355,41.2303,1000.3404
0.0045,36.1378,13.1500,40.1914,1000.1648,13.1399,41.2082,1000.1648
0.0045,36.1427,13.1500,40.1914,1000.2819,13.1383,41.2086,1000.2819
0.0045,36.1477,13.1480,40.1914,1000.3989,13.1347,41.2089,1000.3989
0.0045,36.1526,13.1500,40.2231,1000.2234,13.1391,41.2408,1000.2234
0.0045,36.1575,13.1460,40.2126,1000.2819,13.1343,41.2299,1000.2819
0.0045,36.1624,13.1460,40.2126,1000.2819,13.1343,41.2299,1000.2819
0.0045,36.1674,13.1441,40.2231,999.8723,13.1380,41.2390,999.8723
0.0045,36.1723,13.1441,40.2337,1000.1063,13.1348,41.2507,1000.1063
0.0045,36.1772,13.1441,40.2442,1000.1063,13.1348,41.2615,1000.1063
0.0045,36.1821,13.1460,40.2442,1000.1063,13.1367,41.2616,1000.1063
0.0045,36.1871,13.1421,40.2337,1000.2234,13.1312,41.2509,1000.2234
0.0045,36.1920,13.1401,40.2548,1000.2234,13.1292,41.2724,1000.2234
0.0045,36.1969,13.1401,40.2548,1000.3989,13.1269,41.2730,1000.3989
0.0045,36.2018,13.1362,40.2548,1000.2234,13.1253,41.2721,1000.2234
0.0045,36.2067,13.1323,40.2654,1000.3989,13.1190,41.2832,1000.3989
0.0045,36.2115,13.1283,40.2548,1000.4574,13.1143,41.2723,1000.4574
0.0045,36.2164,13.1303,40.2759,1000.2819,13.1186,41.2934,1000.2819
0.0045,36.2212,13.1323,40.2548,1000.2819,13.1206,41.2720,1000.2819
0.0045,36.2260,13.1303,40.2970,1000.3989,13.1170,41.3154,1000.3989
0.0046,36.2308,13.1264,40.2970,1000.5159,13.1115,41.3155,1000.5159
0.0046,36.2357,13.1244,40.2759,1000.2819,13.1127,41.2929,1000.2819
0.0046,36.2405,13.1303,40.2865,1000.0478,13.1218,41.3033,1000.0478
0.0046,36.2453,13.1342,40.3076,1000.2234,13.1233,41.3258,1000.2234
0.0046,36.2502,13.1224,40.3076,1000.2234,13.1116,41.3249,1000.2234
0.0046,36.2550,13.1283,40.2970,1000.3989,13.1151,41.3152,1000.3989
0.0046,36.2598,13.1303,40.3182,1000.3404,13.1178,41.3367,1000.3404
0.0046,36.2647,13.1244,40.3287,1000.1648,13.1143,41.3464,1000.1648
0.0046,36.2695,13.1244,40.3287,1000.2819,13.1127,41.3468,1000.2819
0.0046,36.2742,13.1205,40.3182,1000.2819,13.1088,41.3357,1000.2819
0.0046,36.2790,13.1205,40.3393,1000.3989,13.1072,41.3577,1000.3989
0.0046,36.2837,13.1244,40.3393,1000.2234,13.1135,41.3574,1000.2234
0.0046,36.2885,13.1166,40.3393,1000.1063,13.1072,41.3564,1000.1063
0.0046,36.2932,13.1205,40.3604,1000.3404,13.1080,41.3791,1000.3404
0.0046,36.2980,13.1224,40.3393,1000.2819,13.1108,41.3575,1000.2819
0.0046,36.3027,13.1205,40.3498,1000.2234,13.1096,41.3679,1000.2234
0.0046,36.3075,13.1205,40.3498,1000.3404,13.1080,41.3683,1000.3404
0.0046,36.3122,13.1185,40.3604,1000.1648,13.1084,41.3783,1000.1648
0.0046,36.3170,13.1146,40.3498,1000.3404,13.1021,41.3678,1000.3404
0.0046,36.3217,13.1126,40.3604,1000.2819,13.1009,41.3782,1000.2819
0.0046,36.3265,13.1126,40.3498,1000.1648,13.1025,41.3670,1000.1648
0.0047,36.3312,13.1087,40.3921,1000.1648,13.0986,41.4099,1000.1648
0.0047,36.3359,13.1107,40.3815,1000.1063,13.1014,41.3990,1000.1063
0.0047,36.3406,13.1107,40.3921,1000.1648,13.1006,41.4100,1000.1648
0.0047,36.3453,13.1107,40.3921,1000.2819,13.0990,41.4105,1000.2819
0.0047,36.3500,13.1048,40.4026,1000.2819,13.0931,41.4208,1000.2819
0.0047,36.3547,13.1008,40.4026,1000.2234,13.0899,41.4202,1000.2234
0.0047,36.3594,13.1067,40.4238,1000.1648,13.0966,41.4421,1000.1648
0.0047,36.3641,13.0989,40.4026,1000.3989,13.0856,41.4207,1000.3989
0.0047,36.3688,13.0989,40.4026,1000.2819,13.0872,41.4203,1000.2819
0.0047,36.3735,13.0989,40.4343,1000.3404,13.0864,41.4529,1000.3404
0.0047,36.3781,13.0930,40.4238,1000.1648,13.0829,41.4410,1000.1648
0.0047,36.3828,13.0989,40.4132,1000.2819,13.0872,41.4311,1000.2819
0.0047,36.3875,13.0949,40.4343,1000.2819,13.0832,41.4523,1000.2819
0.0047,36.3922,13.0930,40.4238,1000.2234,13.0821,41.4412,1000.2234
0.0047,36.3969,13.0969,40.4343,1000.1063,13.0876,41.4519,1000.1063
0.0047,36.4015,13.0910,40.4449,1000.2819,13.0793,41.4628,1000.2819
0.0047,36.4062,13.0890,40.4554,1000.3404,13.0765,41.4737,1000.3404
0.0047,36.4108,13.0949,40.4554,1000.3989,13.0816,41.4743,1000.3989
0.0047,36.4154,13.0930,40.4554,1000.1063,13.0837,41.4731,1000.1063
0.0047,36.4201,13.0930,40.4554,1000.2234,13.0821,41.4736,1000.2234
0.0048,36.4247,13.0910,40.4660,1000.2234,13.0801,41.4842,1000.2234
0.0048,36.4293,13.0851,40.4766,1000.2234,13.0742,41.4945,1000.2234
0.0048,36.4340,13.0812,40.4871,1000.2819,13.0695,41.5052,1000.2819
0.0048,36.4386,13.0871,40.4871,1000.3404,13.0746,41.5059,1000.3404
0.0048,36.4432,13.0851,40.4977,1000.2234,13.0742,41.5161,1000.2234
0.0048,36.4479,13.0831,40.4977,1000.4574,13.0691,41.5168,1000.4574
0.0048,36.4525,13.0851,40.4977,1000.2234,13.0742,41.5161,1000.2234
0.0048,36.4572,13.0851,40.5082,1000.2819,13.0734,41.5271,1000.2819
0.0048,36.4618,13.0831,40.4977,1000.2819,13.0714,41.5161,1000.2819
0.0048,36.4664,13.0851,40.4977,1000.3989,13.0718,41.5167,1000.3989
0.0048,36.4709,13.0812,40.5082,1000.2819,13.0695,41.5268,1000.2819
0.0048,36.4755,13.0831,40.5082,1000.2819,13.0714,41.5269,1000.2819
0.0048,36.4801,13.0831,40.5294,1000.2234,13.0722,41.5483,1000.2234
0.0048,36.4847,13.0831,40.5399,1000.3989,13.0699,41.5597,1000.3989
0.0048,36.4893,13.0831,40.5399,1000.2819,13.0714,41.5593,1000.2819
0.0048,36.4939,13.0792,40.5294,999.8138,13.0739,41.5465,999.8138
0.0048,36.4985,13.0753,40.5505,999.8723,13.0692,41.5680,999.8723
0.0048,36.5031,13.0753,40.5294,1000.0478,13.0668,41.5470,1000.0478
0.0048,36.5077,13.0753,40.5399,1000.1063,13.0660,41.5580,1000.1063
0.0049,36.5123,13.0674,40.5610,1000.2234,13.0565,41.5794,1000.2234
0.0049,36.5169,13.0694,40.5610,1000.2819,13.0577,41.5798,1000.2819
0.0049,36.5215,13.0713,40.5716,1000.3404,13.0589,41.5909,1000.3404
0.0049,36.5260,13.0654,40.5610,1000.2819,13.0538,41.5794,1000.2819
0.0049,36.5306,13.0674,40.5505,1000.1648,13.0573,41.5684,1000.1648
0.0049,36.5352,13.0654,40.5716,1000.2234,13.0546,41.5900,1000.2234
0.0049,36.5397,13.0654,40.5716,1000.2819,13.0538,41.5902,1000.2819
0.0049,36.5443,13.0615,40.5716,1000.1063,13.0522,41.5893,1000.1063
0.0049,36.5488,13.0674,40.5822,1000.2819,13.0557,41.6012,1000.2819
0.0049,36.5534,13.0635,40.6033,1000.2234,13.0526,41.6222,1000.2234
0.0049,36.5580,13.0596,40.5822,1000.2819,13.0479,41.6005,1000.2819
0.0049,36.5625,13.0556,40.6138,1000.2819,13.0439,41.6326,1000.2819
0.0049,36.5671,13.0537,40.6138,1000.1648,13.0436,41.6320,1000.1648
0.0049,36.5716,13.0497,40.6033,1000.0478,13.0412,41.6205,1000.0478
0.0049,36.5762,13.0517,40.6138,1000.1648,13.0416,41.6319,1000.1648
0.0049,36.5808,13.0556,40.6033,1000.1648,13.0455,41.6214,1000.1648
0.0049,36.5853,13.0537,40.6244,1000.1648,13.0436,41.6428,1000.1648
0.0049,36.5898,13.0478,40.6244,1000.2234,13.0369,41.6425,1000.2234
0.0049,36.5944,13.0419,40.6455,1000.2819,13.0302,41.6639,1000.2819
0.0049,36.5989,13.0458,40.6455,1000.2819,13.0341,41.6642,1000.2819
0.0050,36.6034,13.0478,40.6455,1000.2819,13.0361,41.6643,1000.2819
0.0050,36.6080,13.0419,40.6455,1000.2234,13.0310,41.6636,1000.2234
0.0050,36.6125,13.0438,40.6455,1000.2234,13.0329,41.6638,1000.2234
0.0050,36.6170,13.0458,40.6666,1000.2234,13.0349,41.6855,1000.2234
0.0050,36.6216,13.0497,40.6666,1000.2234,13.0388,41.6858,1000.2234
0.0050,36.6261,13.0438,40.6666,1000.2819,13.0321,41.6856,1000.2819
0.0050,36.6306,13.0438,40.6455,1000.2234,13.0329,41.6638,1000.2234
0.0050,36.6351,13.0399,40.6666,1000.2819,13.0282,41.6853,1000.2819
0.0050,36.6397,13.0419,40.6772,1000.2234,13.0310,41.6960,1000.2234
0.0050,36.6442,13.0340,40.6666,1000.1648,13.0239,41.6844,1000.1648
0.0050,36.6487,13.0360,40.6666,1000.1648,13.0259,41.6845,1000.1648
0.0050,36.6532,13.0399,40.6878,1000.2234,13.0290,41.7066,1000.2234
0.0050,36.6577,13.0360,40.6878,1000.2819,13.0243,41.7065,1000.2819
0.0050,36.6622,13.0281,40.6983,1000.0478,13.0196,41.7159,1000.0478
0.0050,36.6667,13.0281,40.6878,1000.2234,13.0172,41.7057,1000.2234
0.0050,36.6713,13.0301,40.6772,1000.1063,13.0208,41.6946,1000.1063
0.0050,36.6758,13.0261,40.6983,1000.2234,13.0152,41.7163,1000.2234
0.0050,36.6803,13.0261,40.7300,1000.1063,13.0168,41.7483,1000.1063
0.0050,36.6848,13.0242,40.7194,1000.1648,13.0141,41.7375,1000.1648
0.0050,36.6893,13.0261,40.7194,1000.2819,13.0145,41.7381,1000.2819
0.0050,36.6938,13.0222,40.7194,1000.3404,13.0097,41.7380,1000.3404
0.0051,36.6983,13.0222,40.7300,1000.2234,13.0113,41.7484,1000.2234
0.0051,36.7028,13.0222,40.7406,1000.2234,13.0113,41.7592,1000.2234
0.0051,36.7073,13.0202,40.7406,1000.3989,13.0070,41.7596,1000.3989
0.0051,36.7118,13.0222,40.7406,1000.2819,13.0105,41.7594,1000.2819
0.0051,36.7163,13.0183,40.7511,1000.1648,13.0082,41.7694,1000.1648
0.0051,36.7208,13.0183,40.7406,1000.2234,13.0074,41.7588,1000.2234
0.0051,36.7253,13.0183,40.7617,1000.2234,13.0074,41.7804,1000.2234
0.0051,36.7298,13.0183,40.7828,1000.2234,13.0074,41.8020,1000.2234
0.0051,36.7343,13.0124,40.7617,1000.2234,13.0015,41.7800,1000.2234
0.0051,36.7387,13.0104,40.7617,1000.2234,12.9995,41.7798,1000.2234
0.0051,36.7432,13.0065,40.7828,1000.1648,12.9964,41.8008,1000.1648
0.0051,36.7477,13.0104,40.7617,1000.2234,12.9995,41.7798,1000.2234
0.0051,36.7522,13.0085,40.7722,1000.2234,12.9976,41.7904,1000.2234
0.0051,36.7567,13.0104,40.7934,1000.3404,12.9979,41.8126,1000.3404
0.0051,36.7612,13.0045,40.7722,1000.2819,12.9928,41.7903,1000.2819
0.0051,36.7657,13.0065,40.7828,1000.3404,12.9940,41.8015,1000.3404
0.0051,36.7702,13.0065,40.7828,1000.2234,12.9956,41.8011,1000.2234
0.0051,36.7746,13.0026,40.7828,1000.4574,12.9885,41.8016,1000.4574
0.0051,36.7791,13.0045,40.7934,1000.5159,12.9896,41.8127,1000.5159
0.0052,36.7836,13.0026,40.8145,1000.3404,12.9901,41.8335,1000.3404
0.0052,36.7881,13.0045,40.7934,1000.3989,12.9912,41.8123,1000.3989
0.0052,36.7925,13.0026,40.8250,1000.3404,12.9901,41.8443,1000.3404
0.0052,36.7970,13.0006,40.8145,1000.1063,12.9913,41.8325,1000.1063
0.0052,36.8015,12.9967,40.8145,1000.1648,12.9866,41.8324,1000.1648
0.0052,36.8060,12.9967,40.8462,1000.3404,12.9842,41.8654,1000.3404
0.0052,36.8104,12.9967,40.8462,1000.2234,12.9858,41.8650,1000.2234
0.0052,36.8149,13.0045,40.8356,1000.1063,12.9952,41.8544,1000.1063
0.0052,36.8194,12.9947,40.8673,1000.2234,12.9838,41.8864,1000.2234
0.0052,36.8239,12.9908,40.8567,1000.2234,12.9799,41.8753,1000.2234
0.0052,36.8283,12.9888,40.8567,1000.3404,12.9763,41.8756,1000.3404
0.0052,36.8328,12.9927,40.8356,1000.2819,12.9810,41.8541,1000.2819
0.0052,36.8373,12.9868,40.8462,1000.4574,12.9728,41.8651,1000.4574
0.0052,36.8417,12.9868,40.8673,1000.2819,12.9751,41.8860,1000.2819
0.0052,36.8462,12.9888,40.8462,1000.1063,12.9795,41.8639,1000.1063
0.0052,36.8506,12.9849,40.8778,1000.1063,12.9756,41.8960,1000.1063
0.0052,36.8551,12.9829,40.8778,1000.2234,12.9720,41.8963,1000.2234
0.0052,36.8596,12.9829,40.8673,1000.0478,12.9744,41.8848,1000.0478
0.0052,36.8640,12.9829,40.8884,1000.1648,12.9728,41.9068,1000.1648
0.0052,36.8685,12.9790,40.8990,1000.1063,12.9697,41.9171,1000.1063
0.0053,36.8730,12.9731,40.8884,1000.1648,12.9630,41.9061,1000.1648
0.0053,36.8774,12.9770,40.9095,1000.2819,12.9653,41.9284,1000.2819
0.0053,36.8819,12.9770,40.9095,1000.2819,12.9653,41.9284,1000.2819
0.0053,36.8863,12.9809,40.8990,1000.1063,12.9716,41.9173,1000.1063
0.0053,36.8908,12.9770,40.9201,1000.1063,12.9677,41.9385,1000.1063
0.0053,36.8953,12.9731,40.8884,1000.0478,12.9646,41.9056,1000.0478
0.0053,36.8997,12.9731,40.9201,1000.2234,12.9622,41.9386,1000.2234
0.0053,36.9042,12.9711,40.9201,1000.1648,12.9610,41.9383,1000.1648
0.0053,36.9086,12.9711,40.9095,1000.3404,12.9586,41.9281,1000.3404
0.0053,36.9131,12.9731,40.9095,1000.1063,12.9638,41.9274,1000.1063
0.0053,36.9175,12.9691,40.9201,1000.0478,12.9606,41.9377,1000.0478
0.0053,36.9220,12.9711,40.9306,1000.1063,12.9618,41.9488,1000.1063
0.0053,36.9264,12.9672,40.9412,1000.1063,12.9579,41.9593,1000.1063
0.0053,36.9309,12.9672,40.9412,1000.2819,12.9555,41.9599,1000.2819
0.0053,36.9353,12.9672,40.9412,1000.3404,12.9547,41.9602,1000.3404
0.0053,36.9398,12.9613,40.9518,1000.2234,12.9504,41.9700,1000.2234
0.0053,36.9442,12.9632,40.9518,1000.1648,12.9532,41.9700,1000.1648
0.0053,36.9487,12.9593,40.9834,1000.2819,12.9476,42.0025,1000.2819
0.0053,36.9531,12.9534,40.9623,1000.1063,12.9441,41.9798,1000.1063
0.0053,36.9576,12.9554,40.9623,1000.2234,12.9445,41.9804,1000.2234
0.0053,36.9620,12.9515,40.9729,1000.2819,12.9398,41.9911,1000.2819
0.0054,36.9665,12.9574,40.9729,1000.1063,12.9481,41.9909,1000.1063
0.0054,36.9709,12.9554,40.9834,1000.0478,12.9469,42.0013,1000.0478
0.0054,36.9754,12.9515,40.9834,1000.3404,12.9390,42.0021,1000.3404
0.0054,36.9798,12.9534,40.9834,1000.1063,12.9441,42.0014,1000.1063
0.0054,36.9842,12.9515,40.9834,1000.0478,12.9430,42.0010,1000.0478
0.0054,36.9887,12.9475,40.9940,1000.2819,12.9358,42.0123,1000.2819
0.0054,36.9931,12.9534,41.0046,1000.2234,12.9425,42.0234,1000.2234
0.0054,36.9976,12.9475,40.9940,1000.1648,12.9374,42.0119,1000.1648
0.0054,37.0020,12.9515,41.0046,1000.2234,12.9406,42.0232,1000.2234
0.0054,37.0065,12.9475,41.0151,1000.1648,12.9374,42.0335,1000.1648
0.0054,37.0109,12.9436,41.0151,1000.1648,12.9335,42.0332,1000.1648
0.0054,37.0153,12.9416,41.0151,1000.2819,12.9299,42.0334,1000.2819
0.0054,37.0198,12.9416,41.0362,1000.3404,12.9291,42.0552,1000.3404
0.0054,37.0242,12.9416,41.0257,1000.3404,12.9291,42.0444,1000.3404
0.0054,37.0287,12.9357,41.0573,1000.3989,12.9224,42.0765,1000.3989
0.0054,37.0331,12.9377,41.0362,1000.2234,12.9268,42.0545,1000.2234
0.0054,37.0375,12.9357,41.0257,1000.1648,12.9256,42.0433,1000.1648
0.0054,37.0420,12.9338,41.0468,1000.2234,12.9229,42.0649,1000.2234
0.0054,37.0464,12.9338,41.0362,1000.2234,12.9229,42.0542,1000.2234
0.0054,37.0509,12.9338,41.0573,1000.3989,12.9205,42.0764,1000.3989
0.0055,37.0553,12.9298,41.0573,1000.3404,12.9173,42.0758,1000.3404
0.0055,37.0597,12.9259,41.0679,1000.1648,12.9158,42.0857,1000.1648
0.0055,37.0642,12.9259,41.0785,1000.1063,12.9166,42.0963,1000.1063
0.0055,37.0686,12.9259,41.0679,1000.2234,12.9150,42.0859,1000.2234
0.0055,37.0730,12.9259,41.0785,1000.3404,12.9134,42.0971,1000.3404
0.0055,37.0775,12.9239,41.0785,1000.0478,12.9154,42.0959,1000.0478
0.0055,37.0819,12.9239,41.0890,1000.1063,12.9146,42.1069,1000.1063
0.0055,37.0863,12.9180,41.0996,1000.0478,12.9095,42.1170,1000.0478
0.0055,37.0908,12.9220,41.0785,1000.2234,12.9111,42.0964,1000.2234
0.0055,37.0952,12.9141,41.0996,1000.1063,12.9048,42.1169,1000.1063
0.0055,37.0996,12.9220,41.1207,1000.1063,12.9127,42.1391,1000.1063
0.0055,37.1041,12.9141,41.1101,1000.1648,12.9040,42.1279,1000.1648
0.0055,37.1085,12.9141,41.1207,1000.2819,12.9024,42.1391,1000.2819
0.0055,37.1129,12.9102,41.1101,1000.1648,12.9001,42.1276,1000.1648
0.0055,37.1174,12.9102,41.1207,1000.1063,12.9009,42.1381,1000.1063
0.0055,37.1218,12.9102,41.1207,1000.1063,12.9009,42.1381,1000.1063
0.0055,37.1262,12.9082,41.1313,1000.1063,12.8989,42.1488,1000.1063
0.0055,37.1307,12.9023,41.1418,1000.1648,12.8922,42.1593,1000.1648
0.0055,37.1351,12.9043,41.1313,1000.2819,12.8926,42.1491,1000.2819
0.0056,37.1395,12.9082,41.1524,1000.1648,12.8981,42.1706,1000.1648
0.0056,37.1439,12.9023,41.1418,1000.1648,12.8922,42.1593,1000.1648
0.0056,37.1484,12.9004,41.1313,1000.2819,12.8887,42.1488,1000.2819
0.0056,37.1528,12.9004,41.1735,1000.3404,12.8879,42.1921,1000.3404
0.0056,37.1572,12.9004,41.1524,1000.2234,12.8895,42.1702,1000.2234
0.0056,37.1617,12.8945,41.1735,1000.1063,12.8852,42.1908,1000.1063
0.0056,37.1661,12.8964,41.1418,1000.2819,12.8847,42.1593,1000.2819
0.0056,37.1705,12.9004,41.1524,1000.2234,12.8895,42.1702,1000.2234
0.0056,37.1749,12.8945,41.1841,1000.1063,12.8852,42.2016,1000.1063
0.0056,37.1794,12.8984,41.1841,1000.2234,12.8875,42.2024,1000.2234
0.0056,37.1838,12.8925,41.1629,1000.1063,12.8832,42.1799,1000.1063
0.0056,37.1882,12.8886,41.1841,1000.1648,12.8785,42.2014,1000.1648
0.0056,37.1926,12.8925,41.2052,1000.2819,12.8808,42.2237,1000.2819
0.0056,37.1971,12.8905,41.1946,1000.4574,12.8764,42.2134,1000.4574
0.0056,37.2015,12.8846,41.1841,999.9893,12.8769,42.2004,999.9893
0.0056,37.2059,12.8787,41.1946,1000.1063,12.8694,42.2112,1000.1063
0.0056,37.2103,12.8787,41.2052,1000.2819,12.8670,42.2226,1000.2819
0.0056,37.2148,12.8846,41.1946,1000.2234,12.8737,42.2120,1000.2234
0.0056,37.2192,12.8827,41.2052,1000.1063,12.8734,42.2223,1000.1063
0.0056,37.2236,12.8748,41.2263,1000.1648,12.8647,42.2434,1000.1648
0.0056,37.2280,12.8728,41.2052,1000.1063,12.8635,42.2215,1000.1063
0.0057,37.2325,12.8768,41.2263,1000.1063,12.8675,42.2434,1000.1063
0.0057,37.2369,12.8768,41.2263,1000.1648,12.8667,42.2436,1000.1648
0.0057,37.2413,12.8768,41.2157,1000.1648,12.8667,42.2328,1000.1648
