****Header****
date 01/15/25 03:41:35
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   1
ClassID:	N/A
ClassName:	TP540HG10-8000011182
Eff:	   0.2104
Emissivity:	   1.0000
FF:	   0.8001
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5679
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9431
Iref1:	  13.5869
Iref2:	N/A
Isc:	  13.5889
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0013
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:41:35.666000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:41:35.918000
Pmax:	 542.1232
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1747.0000
Rs:	   0.2720
Rsh:  565.7328
Snr: A8C7A0E
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  23.6186
TempMC:	  24.4821
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  49.8642
Vpmax:	  41.8852
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 02415532-7137-41ee-a89a-a185c0f83599

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0041,35.7879,13.2404,39.8746,1000.1063,13.2471,40.4981,1000.1063
0.0041,35.7937,13.2404,39.8641,1000.2819,13.2447,40.4879,1000.2819
0.0041,35.7996,13.2404,39.8958,1000.3989,13.2431,40.5207,1000.3989
0.0041,35.8054,13.2404,39.8852,1000.5159,13.2415,40.5104,1000.5159
0.0042,35.8112,13.2345,39.8852,1000.2819,13.2388,40.5090,1000.2819
0.0042,35.8171,13.2286,39.8958,1000.2819,13.2329,40.5194,1000.2819
0.0042,35.8229,13.2384,39.9274,1000.0478,13.2459,40.5516,1000.0478
0.0042,35.8288,13.2384,39.9169,1000.1063,13.2451,40.5411,1000.1063
0.0042,35.8346,13.2345,39.9169,1000.2819,13.2388,40.5414,1000.2819
0.0042,35.8404,13.2305,39.9169,1000.3404,13.2341,40.5413,1000.3404
0.0042,35.8463,13.2227,39.9274,1000.3404,13.2262,40.5515,1000.3404
0.0042,35.8521,13.2207,39.9274,1000.2819,13.2250,40.5511,1000.2819
0.0042,35.8577,13.2246,39.9274,1000.1648,13.2306,40.5510,1000.1648
0.0042,35.8633,13.2266,39.9486,1000.3989,13.2293,40.5736,1000.3989
0.0042,35.8689,13.2227,39.9591,1000.4574,13.2246,40.5842,1000.4574
0.0042,35.8744,13.2227,39.9697,1000.3989,13.2254,40.5948,1000.3989
0.0042,35.8800,13.2246,39.9697,1000.3404,13.2282,40.5948,1000.3404
0.0042,35.8856,13.2207,39.9697,1000.1648,13.2266,40.5938,1000.1648
0.0042,35.8912,13.2246,39.9802,1000.1063,13.2314,40.6047,1000.1063
0.0042,35.8967,13.2207,39.9802,1000.2234,13.2258,40.6048,1000.2234
0.0042,35.9023,13.2207,40.0014,1000.1063,13.2274,40.6259,1000.1063
0.0042,35.9079,13.2266,39.9908,1000.2234,13.2317,40.6160,1000.2234
0.0042,35.9135,13.2246,40.0119,1000.3989,13.2274,40.6381,1000.3989
0.0042,35.9190,13.2227,40.0014,1000.2819,13.2270,40.6267,1000.2819
0.0043,35.9246,13.2168,40.0014,1000.2234,13.2219,40.6261,1000.2234
0.0043,35.9301,13.2168,40.0014,1000.1648,13.2227,40.6258,1000.1648
0.0043,35.9355,13.2109,40.0225,1000.2819,13.2152,40.6474,1000.2819
0.0043,35.9408,13.2168,40.0225,1000.3989,13.2195,40.6483,1000.3989
0.0043,35.9462,13.2109,40.0225,1000.3404,13.2144,40.6476,1000.3404
0.0043,35.9515,13.2129,40.0119,1000.1648,13.2188,40.6363,1000.1648
0.0043,35.9569,13.2089,40.0330,1000.2819,13.2132,40.6580,1000.2819
0.0043,35.9623,13.2148,40.0542,1000.1648,13.2207,40.6796,1000.1648
0.0043,35.9676,13.2109,40.0436,999.9308,13.2200,40.6676,999.9308
0.0043,35.9730,13.2148,40.0542,1000.2819,13.2191,40.6800,1000.2819
0.0043,35.9783,13.2168,40.0542,1000.1648,13.2227,40.6798,1000.1648
0.0043,35.9837,13.2129,40.0647,1000.2819,13.2172,40.6907,1000.2819
0.0043,35.9891,13.2109,40.0542,1000.2819,13.2152,40.6797,1000.2819
0.0043,35.9944,13.2109,40.0647,1000.2234,13.2160,40.6903,1000.2234
0.0043,35.9998,13.2030,40.0858,1000.3989,13.2058,40.7119,1000.3989
0.0043,36.0050,13.2030,40.0753,1000.2819,13.2074,40.7007,1000.2819
0.0043,36.0101,13.2050,40.0964,1000.2234,13.2101,40.7222,1000.2234
0.0043,36.0153,13.2050,40.0858,1000.2234,13.2101,40.7114,1000.2234
0.0043,36.0205,13.1991,40.0964,1000.2819,13.2034,40.7219,1000.2819
0.0043,36.0257,13.2050,40.1070,1000.3404,13.2085,40.7334,1000.3404
0.0043,36.0309,13.2011,40.1070,1000.3404,13.2046,40.7331,1000.3404
0.0044,36.0361,13.2030,40.1175,1000.3404,13.2066,40.7440,1000.3404
0.0044,36.0413,13.2030,40.1175,1000.1648,13.2089,40.7434,1000.1648
0.0044,36.0464,13.1971,40.1175,1000.1648,13.2030,40.7429,1000.1648
0.0044,36.0516,13.2011,40.1281,1000.1648,13.2070,40.7540,1000.1648
0.0044,36.0568,13.1971,40.1386,1000.3404,13.2007,40.7651,1000.3404
0.0044,36.0620,13.1932,40.1175,1000.3404,13.1967,40.7433,1000.3404
0.0044,36.0672,13.1932,40.1175,1000.3404,13.1967,40.7433,1000.3404
0.0044,36.0723,13.1952,40.1386,1000.2819,13.1995,40.7648,1000.2819
0.0044,36.0773,13.1971,40.1492,1000.4574,13.1991,40.7764,1000.4574
0.0044,36.0824,13.1971,40.1598,1000.2234,13.2023,40.7863,1000.2234
0.0044,36.0874,13.1912,40.1598,1000.0478,13.1987,40.7852,1000.0478
0.0044,36.0925,13.1893,40.1809,1000.2819,13.1936,40.8074,1000.2819
0.0044,36.0975,13.1893,40.1809,1000.2819,13.1936,40.8074,1000.2819
0.0044,36.1025,13.1893,40.1809,1000.2819,13.1936,40.8074,1000.2819
0.0044,36.1076,13.1893,40.1914,1000.0478,13.1968,40.8174,1000.0478
0.0044,36.1126,13.1893,40.1914,1000.1063,13.1960,40.8176,1000.1063
0.0044,36.1177,13.1912,40.1914,1000.2234,13.1964,40.8182,1000.2234
0.0044,36.1227,13.1873,40.2020,1000.1063,13.1940,40.8282,1000.1063
0.0044,36.1277,13.1873,40.2020,1000.1648,13.1932,40.8284,1000.1648
0.0044,36.1328,13.1873,40.2020,1000.2234,13.1924,40.8286,1000.2234
0.0045,36.1378,13.1853,40.2231,1000.2819,13.1897,40.8503,1000.2819
0.0045,36.1427,13.1794,40.2337,1000.2234,13.1846,40.8604,1000.2234
0.0045,36.1477,13.1775,40.2126,1000.2234,13.1826,40.8386,1000.2234
0.0045,36.1526,13.1775,40.2231,1000.4574,13.1794,40.8503,1000.4574
0.0045,36.1575,13.1794,40.2020,1000.3404,13.1830,40.8285,1000.3404
0.0045,36.1624,13.1775,40.2337,1000.2819,13.1818,40.8604,1000.2819
0.0045,36.1674,13.1775,40.2337,1000.3404,13.1810,40.8607,1000.3404
0.0045,36.1723,13.1735,40.2442,1000.3404,13.1771,40.8711,1000.3404
0.0045,36.1772,13.1716,40.2442,1000.2819,13.1759,40.8708,1000.2819
0.0045,36.1821,13.1775,40.2654,1000.3404,13.1810,40.8930,1000.3404
0.0045,36.1871,13.1755,40.2759,1000.1648,13.1814,40.9030,1000.1648
0.0045,36.1920,13.1775,40.2654,1000.3404,13.1810,40.8930,1000.3404
0.0045,36.1969,13.1735,40.2759,1000.3404,13.1771,40.9035,1000.3404
0.0045,36.2018,13.1696,40.2759,1000.5744,13.1700,40.9040,1000.5744
0.0045,36.2067,13.1696,40.2654,1000.3404,13.1731,40.8924,1000.3404
0.0045,36.2115,13.1735,40.2970,1000.2819,13.1779,40.9248,1000.2819
0.0045,36.2164,13.1735,40.2865,1000.2234,13.1787,40.9138,1000.2234
0.0045,36.2212,13.1657,40.2865,1000.3404,13.1692,40.9136,1000.3404
0.0045,36.2260,13.1677,40.2970,1000.3989,13.1704,40.9248,1000.3989
0.0046,36.2308,13.1696,40.2865,1000.3989,13.1724,40.9142,1000.3989
0.0046,36.2357,13.1716,40.3076,1000.3989,13.1743,40.9359,1000.3989
0.0046,36.2405,13.1677,40.3076,1000.3989,13.1704,40.9356,1000.3989
0.0046,36.2453,13.1677,40.3076,1000.3989,13.1704,40.9356,1000.3989
0.0046,36.2502,13.1618,40.3287,1000.2234,13.1669,40.9560,1000.2234
0.0046,36.2550,13.1578,40.3498,1000.3989,13.1606,40.9779,1000.3989
0.0046,36.2598,13.1637,40.3393,1000.3989,13.1665,40.9676,1000.3989
0.0046,36.2647,13.1578,40.3393,1000.2819,13.1621,40.9667,1000.2819
0.0046,36.2695,13.1578,40.3498,1000.3404,13.1614,40.9777,1000.3404
0.0046,36.2742,13.1618,40.3393,1000.3989,13.1645,40.9675,1000.3989
0.0046,36.2790,13.1578,40.3287,1000.1063,13.1645,40.9553,1000.1063
0.0046,36.2837,13.1578,40.3287,1000.1648,13.1637,40.9555,1000.1648
0.0046,36.2885,13.1559,40.3604,1000.2819,13.1602,40.9881,1000.2819
0.0046,36.2932,13.1578,40.3604,1000.1063,13.1645,40.9877,1000.1063
0.0046,36.2980,13.1578,40.3815,1000.4574,13.1598,41.0105,1000.4574
0.0046,36.3027,13.1539,40.3815,1000.1648,13.1598,41.0091,1000.1648
0.0046,36.3075,13.1519,40.3710,1000.2234,13.1570,40.9984,1000.2234
0.0046,36.3122,13.1500,40.3815,1000.0478,13.1575,41.0084,1000.0478
0.0046,36.3170,13.1480,40.3815,1000.2819,13.1523,41.0091,1000.2819
0.0046,36.3217,13.1480,40.3815,1000.5159,13.1491,41.0100,1000.5159
0.0046,36.3265,13.1480,40.3921,1000.2819,13.1523,41.0199,1000.2819
0.0047,36.3312,13.1421,40.3921,1000.2819,13.1464,41.0194,1000.2819
0.0047,36.3359,13.1441,40.3921,1000.3989,13.1468,41.0200,1000.3989
0.0047,36.3406,13.1421,40.3921,1000.3989,13.1448,41.0198,1000.3989
0.0047,36.3453,13.1460,40.4132,1000.3989,13.1488,41.0417,1000.3989
0.0047,36.3500,13.1480,40.3921,1000.3989,13.1507,41.0203,1000.3989
0.0047,36.3547,13.1421,40.4238,1000.2234,13.1472,41.0516,1000.2234
0.0047,36.3594,13.1460,40.4132,1000.3989,13.1488,41.0417,1000.3989
0.0047,36.3641,13.1421,40.4343,1000.4574,13.1440,41.0632,1000.4574
0.0047,36.3688,13.1362,40.4132,1000.3404,13.1397,41.0407,1000.3404
0.0047,36.3735,13.1401,40.4238,1000.3404,13.1437,41.0518,1000.3404
0.0047,36.3781,13.1421,40.4238,1000.5744,13.1425,41.0528,1000.5744
0.0047,36.3828,13.1401,40.4449,1000.2819,13.1445,41.0732,1000.2819
0.0047,36.3875,13.1401,40.4449,1000.3404,13.1437,41.0734,1000.3404
0.0047,36.3922,13.1362,40.4449,1000.5159,13.1373,41.0737,1000.5159
0.0047,36.3969,13.1342,40.4554,1000.3989,13.1370,41.0839,1000.3989
0.0047,36.4015,13.1303,40.4449,1000.5159,13.1315,41.0733,1000.5159
0.0047,36.4062,13.1283,40.4554,1000.3404,13.1319,41.0833,1000.3404
0.0047,36.4108,13.1303,40.4554,1000.5159,13.1315,41.0841,1000.5159
0.0047,36.4154,13.1224,40.4766,1000.3989,13.1252,41.1046,1000.3989
0.0047,36.4201,13.1264,40.4766,1000.4574,13.1283,41.1051,1000.4574
0.0048,36.4247,13.1283,40.4977,1000.2819,13.1327,41.1262,1000.2819
0.0048,36.4293,13.1264,40.4977,1000.2819,13.1307,41.1260,1000.2819
0.0048,36.4340,13.1244,40.4766,1000.2819,13.1287,41.1043,1000.2819
0.0048,36.4386,13.1244,40.4977,1000.2234,13.1295,41.1257,1000.2234
0.0048,36.4432,13.1205,40.4871,1000.1063,13.1272,41.1141,1000.1063
0.0048,36.4479,13.1185,40.4977,1000.4574,13.1205,41.1260,1000.4574
0.0048,36.4525,13.1224,40.5082,1000.4574,13.1244,41.1371,1000.4574
0.0048,36.4572,13.1185,40.5082,1000.2234,13.1236,41.1360,1000.2234
0.0048,36.4618,13.1166,40.5294,1000.3989,13.1193,41.1580,1000.3989
0.0048,36.4664,13.1126,40.5082,1000.3404,13.1161,41.1359,1000.3404
0.0048,36.4709,13.1146,40.5399,1000.5159,13.1157,41.1691,1000.5159
0.0048,36.4755,13.1146,40.5505,1000.2819,13.1189,41.1790,1000.2819
0.0048,36.4801,13.1087,40.5505,1000.3404,13.1122,41.1788,1000.3404
0.0048,36.4847,13.1166,40.5294,1000.3989,13.1193,41.1580,1000.3989
0.0048,36.4893,13.1224,40.5399,1000.3989,13.1252,41.1693,1000.3989
0.0048,36.4939,13.1126,40.5610,1000.2234,13.1177,41.1894,1000.2234
0.0048,36.4985,13.1146,40.5610,1000.4574,13.1165,41.1904,1000.4574
0.0048,36.5031,13.1126,40.5610,1000.3989,13.1154,41.1901,1000.3989
0.0048,36.5077,13.1067,40.5610,1000.2819,13.1110,41.1892,1000.2819
0.0049,36.5123,13.1028,40.5716,1000.3404,13.1063,41.1999,1000.3404
0.0049,36.5169,13.1028,40.5716,1000.3989,13.1055,41.2001,1000.3989
0.0049,36.5215,13.1028,40.5610,1000.3989,13.1055,41.1893,1000.3989
0.0049,36.5260,13.0989,40.5927,1000.3404,13.1024,41.2211,1000.3404
0.0049,36.5306,13.1008,40.5716,1000.3404,13.1044,41.1997,1000.3404
0.0049,36.5352,13.1028,40.5822,1000.3404,13.1063,41.2107,1000.3404
0.0049,36.5397,13.0989,40.6033,1000.4574,13.1008,41.2323,1000.4574
0.0049,36.5443,13.0969,40.5927,1000.2234,13.1020,41.2205,1000.2234
0.0049,36.5488,13.0930,40.6033,1000.4574,13.0949,41.2319,1000.4574
0.0049,36.5534,13.0989,40.6033,1000.5159,13.1000,41.2326,1000.5159
0.0049,36.5580,13.0989,40.6138,1000.1063,13.1056,41.2418,1000.1063
0.0049,36.5625,13.1008,40.6138,1000.2234,13.1059,41.2424,1000.2234
0.0049,36.5671,13.0930,40.6244,1000.5159,13.0941,41.2537,1000.5159
0.0049,36.5716,13.0949,40.6033,1000.3404,13.0985,41.2316,1000.3404
0.0049,36.5762,13.0930,40.6350,1000.3989,13.0957,41.2640,1000.3989
0.0049,36.5808,13.0930,40.6138,1000.3989,13.0957,41.2424,1000.3989
0.0049,36.5853,13.0989,40.6350,1000.1063,13.1056,41.2634,1000.1063
0.0049,36.5898,13.0949,40.6244,1000.2234,13.1000,41.2527,1000.2234
0.0049,36.5944,13.0949,40.6350,1000.4574,13.0969,41.2644,1000.4574
0.0049,36.5989,13.0930,40.6561,1000.4574,13.0949,41.2858,1000.4574
0.0050,36.6034,13.0910,40.6455,1000.3404,13.0945,41.2744,1000.3404
0.0050,36.6080,13.0949,40.6666,1000.3404,13.0985,41.2963,1000.3404
0.0050,36.6125,13.0890,40.6561,1000.1648,13.0949,41.2844,1000.1648
0.0050,36.6170,13.0871,40.6666,1000.1648,13.0930,41.2950,1000.1648
0.0050,36.6216,13.0831,40.6772,1000.3404,13.0867,41.3062,1000.3404
0.0050,36.6261,13.0812,40.6772,1000.3404,13.0847,41.3060,1000.3404
0.0050,36.6306,13.0772,40.6878,1000.3989,13.0800,41.3167,1000.3989
0.0050,36.6351,13.0792,40.6878,1000.3404,13.0827,41.3166,1000.3404
0.0050,36.6397,13.0713,40.6772,1000.3404,13.0749,41.3052,1000.3404
0.0050,36.6442,13.0733,40.6878,1000.3404,13.0768,41.3162,1000.3404
0.0050,36.6487,13.0753,40.6983,1000.2819,13.0796,41.3269,1000.2819
0.0050,36.6532,13.0713,40.7089,1000.3404,13.0749,41.3376,1000.3404
0.0050,36.6577,13.0694,40.7194,1000.3404,13.0729,41.3482,1000.3404
0.0050,36.6622,13.0753,40.7300,1000.3989,13.0780,41.3597,1000.3989
0.0050,36.6667,13.0694,40.7194,1000.4574,13.0713,41.3486,1000.4574
0.0050,36.6713,13.0674,40.7089,1000.3404,13.0709,41.3373,1000.3404
0.0050,36.6758,13.0713,40.7300,1000.2819,13.0757,41.3589,1000.2819
0.0050,36.6803,13.0733,40.7194,1000.3989,13.0760,41.3487,1000.3989
0.0050,36.6848,13.0733,40.7300,1000.2819,13.0776,41.3591,1000.2819
0.0050,36.6893,13.0772,40.7406,1000.2819,13.0816,41.3702,1000.2819
0.0050,36.6938,13.0713,40.7511,1000.2819,13.0757,41.3805,1000.2819
0.0051,36.6983,13.0733,40.7511,1000.3404,13.0768,41.3809,1000.3404
0.0051,36.7028,13.0674,40.7511,1000.5159,13.0686,41.3811,1000.5159
0.0051,36.7073,13.0674,40.7406,1000.2819,13.0717,41.3694,1000.2819
0.0051,36.7118,13.0635,40.7511,1000.3404,13.0670,41.3801,1000.3404
0.0051,36.7163,13.0654,40.7617,1000.3989,13.0682,41.3913,1000.3989
0.0051,36.7208,13.0674,40.7406,1000.2819,13.0717,41.3694,1000.2819
0.0051,36.7253,13.0635,40.7617,1000.3404,13.0670,41.3909,1000.3404
0.0051,36.7298,13.0615,40.7934,1000.4574,13.0635,41.4235,1000.4574
0.0051,36.7343,13.0615,40.7722,1000.3989,13.0643,41.4017,1000.3989
0.0051,36.7387,13.0615,40.7934,1000.2234,13.0666,41.4227,1000.2234
0.0051,36.7432,13.0576,40.7722,1000.1648,13.0635,41.4006,1000.1648
0.0051,36.7477,13.0556,40.7934,1000.1648,13.0615,41.4220,1000.1648
0.0051,36.7522,13.0497,40.7934,1000.1063,13.0564,41.4213,1000.1063
0.0051,36.7567,13.0497,40.8039,1000.2234,13.0548,41.4325,1000.2234
0.0051,36.7612,13.0478,40.8250,1000.4574,13.0497,41.4548,1000.4574
0.0051,36.7657,13.0438,40.8039,1000.2234,13.0489,41.4320,1000.2234
0.0051,36.7702,13.0419,40.8039,1000.2819,13.0462,41.4321,1000.2819
0.0051,36.7746,13.0458,40.8039,1000.5159,13.0469,41.4333,1000.5159
0.0051,36.7791,13.0438,40.8462,1000.3989,13.0466,41.4758,1000.3989
0.0052,36.7836,13.0419,40.8039,1000.1648,13.0478,41.4317,1000.1648
0.0052,36.7881,13.0458,40.8250,1000.1648,13.0517,41.4536,1000.1648
0.0052,36.7925,13.0458,40.8462,1000.3404,13.0493,41.4758,1000.3404
0.0052,36.7970,13.0478,40.8356,1000.3989,13.0505,41.4654,1000.3989
0.0052,36.8015,13.0419,40.8356,1000.3404,13.0454,41.4647,1000.3404
0.0052,36.8060,13.0320,40.8250,1000.4574,13.0340,41.4535,1000.4574
0.0052,36.8104,13.0379,40.8567,1000.2819,13.0423,41.4857,1000.2819
0.0052,36.8149,13.0399,40.8567,1000.3404,13.0434,41.4861,1000.3404
0.0052,36.8194,13.0419,40.8462,1000.3404,13.0454,41.4755,1000.3404
0.0052,36.8239,13.0419,40.8567,1000.2819,13.0462,41.4860,1000.2819
0.0052,36.8283,13.0379,40.8673,1000.2234,13.0431,41.4963,1000.2234
0.0052,36.8328,13.0340,40.8778,1000.2819,13.0383,41.5070,1000.2819
0.0052,36.8373,13.0320,40.8673,1000.3989,13.0348,41.4965,1000.3989
0.0052,36.8417,13.0340,40.8884,1000.2819,13.0383,41.5178,1000.2819
0.0052,36.8462,13.0320,40.8673,1000.3989,13.0348,41.4965,1000.3989
0.0052,36.8506,13.0281,40.8884,1000.2234,13.0332,41.5171,1000.2234
0.0052,36.8551,13.0281,40.9095,1000.3404,13.0316,41.5391,1000.3404
0.0052,36.8596,13.0261,40.8990,1000.3404,13.0297,41.5281,1000.3404
0.0052,36.8640,13.0242,40.9095,1000.2819,13.0285,41.5386,1000.2819
0.0052,36.8685,13.0222,40.8884,1000.4574,13.0241,41.5175,1000.4574
0.0053,36.8730,13.0202,40.8990,1000.2819,13.0246,41.5275,1000.2819
0.0053,36.8774,13.0202,40.8990,1000.2819,13.0246,41.5275,1000.2819
0.0053,36.8819,13.0222,40.9201,1000.3404,13.0257,41.5494,1000.3404
0.0053,36.8863,13.0222,40.9201,1000.3989,13.0249,41.5496,1000.3989
0.0053,36.8908,13.0163,40.9095,1000.5744,13.0167,41.5390,1000.5744
0.0053,36.8953,13.0183,40.9201,1000.2234,13.0234,41.5487,1000.2234
0.0053,36.8997,13.0163,40.9412,1000.3989,13.0190,41.5707,1000.3989
0.0053,36.9042,13.0183,40.9412,1000.3404,13.0218,41.5707,1000.3404
0.0053,36.9086,13.0163,40.9306,1000.2234,13.0214,41.5593,1000.2234
0.0053,36.9131,13.0124,40.9412,1000.2819,13.0167,41.5700,1000.2819
0.0053,36.9175,13.0085,40.9518,1000.2234,13.0136,41.5802,1000.2234
0.0053,36.9220,13.0124,40.9729,1000.2819,13.0167,41.6023,1000.2819
0.0053,36.9264,13.0065,40.9518,1000.4574,13.0084,41.5809,1000.4574
0.0053,36.9309,13.0026,40.9518,1000.3989,13.0053,41.5804,1000.3989
0.0053,36.9353,13.0045,40.9412,1000.3989,13.0073,41.5698,1000.3989
0.0053,36.9398,13.0045,40.9834,1000.3404,13.0080,41.6127,1000.3404
0.0053,36.9442,13.0045,41.0046,1000.2819,13.0088,41.6341,1000.2819
0.0053,36.9487,13.0045,40.9834,1000.3989,13.0073,41.6129,1000.3989
0.0053,36.9531,13.0045,40.9834,1000.1063,13.0112,41.6119,1000.1063
0.0053,36.9576,13.0065,40.9834,1000.3404,13.0100,41.6129,1000.3404
0.0053,36.9620,13.0045,40.9834,1000.1648,13.0104,41.6121,1000.1648
0.0054,36.9665,13.0006,40.9940,1000.2819,13.0049,41.6230,1000.2819
0.0054,36.9709,13.0045,40.9940,1000.2819,13.0088,41.6233,1000.2819
0.0054,36.9754,13.0045,41.0151,1000.3989,13.0073,41.6453,1000.3989
0.0054,36.9798,13.0065,40.9940,1000.3989,13.0092,41.6239,1000.3989
0.0054,36.9842,13.0085,41.0151,1000.4574,13.0104,41.6458,1000.4574
0.0054,36.9887,12.9986,41.0046,1000.3989,13.0014,41.6340,1000.3989
0.0054,36.9931,12.9967,40.9940,1000.2819,13.0010,41.6227,1000.2819
0.0054,36.9976,12.9986,41.0151,1000.3989,13.0014,41.6448,1000.3989
0.0054,37.0020,12.9888,41.0151,1000.5159,12.9899,41.6445,1000.5159
0.0054,37.0065,12.9888,41.0362,1000.3989,12.9915,41.6656,1000.3989
0.0054,37.0109,12.9868,41.0362,1000.3989,12.9896,41.6655,1000.3989
0.0054,37.0153,12.9868,41.0468,1000.5159,12.9880,41.6767,1000.5159
0.0054,37.0198,12.9829,41.0679,1000.3989,12.9856,41.6975,1000.3989
0.0054,37.0242,12.9888,41.0362,1000.3989,12.9915,41.6656,1000.3989
0.0054,37.0287,12.9888,41.0679,1000.5744,12.9891,41.6986,1000.5744
0.0054,37.0331,12.9849,41.0573,1000.3989,12.9876,41.6869,1000.3989
0.0054,37.0375,12.9829,41.0679,1000.2234,12.9880,41.6969,1000.2234
0.0054,37.0420,12.9849,41.0679,1000.1063,12.9916,41.6966,1000.1063
0.0054,37.0464,12.9868,41.0679,1000.1063,12.9935,41.6967,1000.1063
0.0054,37.0509,12.9770,41.0785,1000.2234,12.9821,41.7072,1000.2234
0.0055,37.0553,12.9750,41.0679,1000.3989,12.9778,41.6969,1000.3989
0.0055,37.0597,12.9770,41.0679,1000.2819,12.9813,41.6966,1000.2819
0.0055,37.0642,12.9750,41.0785,1000.2819,12.9794,41.7072,1000.2819
0.0055,37.0686,12.9790,41.1101,1000.5159,12.9801,41.7408,1000.5159
0.0055,37.0730,12.9790,41.0996,1000.3404,12.9825,41.7293,1000.3404
0.0055,37.0775,12.9711,41.1101,1000.3989,12.9738,41.7397,1000.3989
0.0055,37.0819,12.9691,41.0996,1000.2234,12.9743,41.7281,1000.2234
0.0055,37.0863,12.9731,41.1101,1000.4574,12.9750,41.7401,1000.4574
0.0055,37.0908,12.9672,41.1207,1000.3404,12.9707,41.7500,1000.3404
0.0055,37.0952,12.9672,41.1101,1000.2819,12.9715,41.7390,1000.2819
0.0055,37.0996,12.9613,41.1207,1000.3404,12.9648,41.7495,1000.3404
0.0055,37.1041,12.9652,41.1207,1000.2819,12.9695,41.7496,1000.2819
0.0055,37.1085,12.9632,41.1418,1000.3404,12.9668,41.7712,1000.3404
0.0055,37.1129,12.9593,41.1313,1000.5159,12.9605,41.7608,1000.5159
0.0055,37.1174,12.9593,41.1524,1000.2234,12.9644,41.7813,1000.2234
0.0055,37.1218,12.9574,41.1524,1000.3989,12.9601,41.7818,1000.3989
0.0055,37.1262,12.9574,41.1418,1000.2819,12.9617,41.7705,1000.2819
0.0055,37.1307,12.9515,41.1418,1000.3404,12.9550,41.7703,1000.3404
0.0055,37.1351,12.9593,41.1629,1000.2819,12.9636,41.7923,1000.2819
0.0056,37.1395,12.9593,41.1629,1000.3989,12.9621,41.7927,1000.3989
0.0056,37.1439,12.9554,41.1735,1000.3989,12.9581,41.8032,1000.3989
0.0056,37.1484,12.9515,41.1629,1000.3989,12.9542,41.7921,1000.3989
0.0056,37.1528,12.9534,41.1735,1000.2819,12.9577,41.8026,1000.2819
0.0056,37.1572,12.9534,41.1629,1000.3404,12.9569,41.7920,1000.3404
0.0056,37.1617,12.9456,41.1841,1000.4574,12.9475,41.8134,1000.4574
0.0056,37.1661,12.9456,41.1841,1000.2819,12.9499,41.8128,1000.2819
0.0056,37.1705,12.9436,41.1946,1000.2819,12.9479,41.8234,1000.2819
0.0056,37.1749,12.9456,41.1946,1000.3989,12.9483,41.8240,1000.3989
0.0056,37.1794,12.9456,41.2263,1000.2819,12.9499,41.8559,1000.2819
0.0056,37.1838,12.9416,41.2052,1000.1648,12.9475,41.8336,1000.1648
0.0056,37.1882,12.9416,41.2157,1000.2234,12.9467,41.8446,1000.2234
0.0056,37.1926,12.9456,41.2157,1000.3404,12.9491,41.8453,1000.3404
0.0056,37.1971,12.9416,41.2263,1000.3989,12.9444,41.8560,1000.3989
0.0056,37.2015,12.9416,41.2263,1000.4574,12.9436,41.8562,1000.4574
0.0056,37.2059,12.9377,41.2157,1000.2234,12.9428,41.8443,1000.2234
0.0056,37.2103,12.9357,41.2263,1000.2234,12.9408,41.8549,1000.2234
0.0056,37.2148,12.9318,41.2157,1000.2234,12.9369,41.8438,1000.2234
0.0056,37.2192,12.9338,41.2157,1000.3404,12.9373,41.8444,1000.3404
0.0056,37.2236,12.9298,41.2474,1000.5159,12.9310,41.8771,1000.5159
0.0056,37.2280,12.9338,41.2369,1000.2234,12.9389,41.8655,1000.2234
0.0057,37.2325,12.9279,41.2474,1000.1648,12.9338,41.8756,1000.1648
0.0057,37.2369,12.9239,41.2369,1000.3404,12.9275,41.8652,1000.3404
0.0057,37.2413,12.9200,41.2474,1000.3404,12.9235,41.8757,1000.3404
0.0057,37.2457,12.9239,41.2685,1000.5159,12.9251,41.8982,1000.5159
