****Header****
date 01/15/25 03:03:53
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   1
ClassID:	N/A
ClassName:	TP540HG10-8000011182
Eff:	   0.2098
Emissivity:	   1.0000
FF:	   0.7974
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5107
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9025
Iref1:	  13.5782
Iref2:	N/A
Isc:	  13.5792
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0013
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:03:53.678000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:03:53.877000
Pmax:	 540.5840
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1792.0000
Rs:	   0.2799
Rsh:  582.0489
Snr: A8C7A02
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  25.9966
TempMC:	  24.4821
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  49.9240
Vpmax:	  41.8977
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 7a6a6e3d-4c26-44f3-aec8-d61bb2f08982

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0040,35.6375,13.1932,39.6951,1000.2819,13.1835,40.6564,1000.2819
0.0040,35.6441,13.1893,39.7057,1000.3404,13.1788,40.6671,1000.3404
0.0040,35.6506,13.1932,39.7162,999.9893,13.1875,40.6768,999.9893
0.0040,35.6572,13.1853,39.7057,999.9893,13.1796,40.6654,999.9893
0.0040,35.6637,13.1814,39.7057,1000.1063,13.1741,40.6656,1000.1063
0.0040,35.6703,13.1794,39.7268,999.9893,13.1737,40.6865,999.9893
0.0040,35.6769,13.1775,39.7268,1000.2234,13.1686,40.6873,1000.2234
0.0040,35.6834,13.1775,39.7374,1000.1063,13.1702,40.6976,1000.1063
0.0040,35.6900,13.1814,39.7479,1000.0478,13.1749,40.7085,1000.0478
0.0041,35.6962,13.1755,39.7479,1000.0478,13.1690,40.7080,1000.0478
0.0041,35.7024,13.1755,39.7690,1000.1063,13.1682,40.7298,1000.1063
0.0041,35.7085,13.1755,39.7690,1000.2819,13.1658,40.7305,1000.2819
0.0041,35.7147,13.1755,39.7796,1000.1648,13.1674,40.7408,1000.1648
0.0041,35.7209,13.1755,39.7796,1000.1648,13.1674,40.7408,1000.1648
0.0041,35.7270,13.1775,39.7902,1000.1063,13.1702,40.7515,1000.1063
0.0041,35.7332,13.1755,39.8113,1000.1063,13.1682,40.7729,1000.1063
0.0041,35.7393,13.1716,39.7902,1000.1063,13.1643,40.7511,1000.1063
0.0041,35.7455,13.1755,39.8007,999.9893,13.1698,40.7617,999.9893
0.0041,35.7517,13.1775,39.8113,999.8723,13.1733,40.7722,999.8723
0.0041,35.7578,13.1735,39.8218,1000.0478,13.1670,40.7834,1000.0478
0.0041,35.7640,13.1755,39.8113,1000.2819,13.1658,40.7736,1000.2819
0.0041,35.7702,13.1637,39.8218,1000.1063,13.1564,40.7828,1000.1063
0.0041,35.7762,13.1637,39.8430,1000.2819,13.1540,40.8050,1000.2819
0.0041,35.7820,13.1657,39.8324,1000.2819,13.1560,40.7944,1000.2819
0.0041,35.7879,13.1657,39.8430,1000.2234,13.1568,40.8050,1000.2234
0.0041,35.7937,13.1618,39.8218,1000.2234,13.1528,40.7831,1000.2234
0.0041,35.7996,13.1598,39.8430,1000.1063,13.1525,40.8041,1000.1063
0.0041,35.8054,13.1539,39.8641,1000.3404,13.1434,40.8260,1000.3404
0.0042,35.8112,13.1559,39.8746,1000.3989,13.1446,40.8372,1000.3989
0.0042,35.8171,13.1559,39.8641,1000.1648,13.1477,40.8255,1000.1648
0.0042,35.8229,13.1598,39.8746,1000.2819,13.1501,40.8371,1000.2819
0.0042,35.8288,13.1578,39.8852,1000.3404,13.1473,40.8479,1000.3404
0.0042,35.8346,13.1559,39.8852,1000.2819,13.1462,40.8476,1000.2819
0.0042,35.8404,13.1539,39.9063,1000.2819,13.1442,40.8690,1000.2819
0.0042,35.8463,13.1539,39.9063,1000.1063,13.1466,40.8683,1000.1063
0.0042,35.8521,13.1500,39.9063,1000.1648,13.1418,40.8682,1000.1648
0.0042,35.8577,13.1539,39.8958,1000.0478,13.1474,40.8573,1000.0478
0.0042,35.8633,13.1480,39.9169,999.8723,13.1439,40.8777,999.8723
0.0042,35.8689,13.1480,39.9274,1000.2234,13.1391,40.8898,1000.2234
0.0042,35.8744,13.1500,39.9274,1000.2819,13.1403,40.8902,1000.2819
0.0042,35.8800,13.1480,39.9274,1000.3404,13.1375,40.8903,1000.3404
0.0042,35.8856,13.1500,39.9380,1000.1648,13.1418,40.9006,1000.1648
0.0042,35.8912,13.1519,39.9274,1000.1063,13.1446,40.8897,1000.1063
0.0042,35.8967,13.1421,39.9380,1000.1063,13.1348,40.8997,1000.1063
0.0042,35.9023,13.1382,39.9486,1000.2819,13.1285,40.9109,1000.2819
0.0042,35.9079,13.1362,39.9591,999.9308,13.1313,40.9202,999.9308
0.0042,35.9135,13.1421,39.9591,1000.1063,13.1348,40.9213,1000.1063
0.0042,35.9190,13.1382,39.9591,1000.0478,13.1316,40.9208,1000.0478
0.0043,35.9246,13.1401,39.9697,1000.2234,13.1312,40.9324,1000.2234
0.0043,35.9301,13.1382,39.9697,1000.2234,13.1293,40.9322,1000.2234
0.0043,35.9355,13.1342,39.9802,1000.5159,13.1214,40.9438,1000.5159
0.0043,35.9408,13.1362,39.9802,1000.3404,13.1257,40.9433,1000.3404
0.0043,35.9462,13.1342,40.0014,1000.2234,13.1253,40.9643,1000.2234
0.0043,35.9515,13.1323,40.0119,1000.1063,13.1249,40.9744,1000.1063
0.0043,35.9569,13.1323,40.0119,1000.1063,13.1249,40.9744,1000.1063
0.0043,35.9623,13.1323,40.0119,1000.1648,13.1242,40.9747,1000.1648
0.0043,35.9676,13.1303,40.0119,1000.2819,13.1206,40.9749,1000.2819
0.0043,35.9730,13.1303,40.0225,1000.1648,13.1222,40.9853,1000.1648
0.0043,35.9783,13.1303,40.0119,1000.2234,13.1214,40.9747,1000.2234
0.0043,35.9837,13.1323,40.0330,1000.1648,13.1242,40.9962,1000.1648
0.0043,35.9891,13.1283,40.0330,1000.1648,13.1202,40.9959,1000.1648
0.0043,35.9944,13.1264,40.0330,1000.2234,13.1175,40.9960,1000.2234
0.0043,35.9998,13.1244,40.0436,1000.0478,13.1179,41.0059,1000.0478
0.0043,36.0050,13.1264,40.0647,1000.1063,13.1191,41.0279,1000.1063
0.0043,36.0101,13.1244,40.0647,1000.1063,13.1171,41.0277,1000.1063
0.0043,36.0153,13.1244,40.0542,1000.1648,13.1163,41.0172,1000.1648
0.0043,36.0205,13.1205,40.0542,1000.2234,13.1116,41.0171,1000.2234
0.0043,36.0257,13.1185,40.0542,1000.2234,13.1096,41.0169,1000.2234
0.0043,36.0309,13.1166,40.0858,1000.4574,13.1045,41.0500,1000.4574
0.0044,36.0361,13.1146,40.0858,1000.2234,13.1057,41.0490,1000.2234
0.0044,36.0413,13.1205,40.0858,1000.3404,13.1100,41.0499,1000.3404
0.0044,36.0464,13.1146,40.0753,1000.2819,13.1049,41.0384,1000.2819
0.0044,36.0516,13.1107,40.1070,1000.2819,13.1009,41.0705,1000.2819
0.0044,36.0568,13.1107,40.0964,1000.3404,13.1002,41.0599,1000.3404
0.0044,36.0620,13.1067,40.1175,1000.2234,13.0978,41.0807,1000.2234
0.0044,36.0672,13.1107,40.1281,1000.1063,13.1033,41.0914,1000.1063
0.0044,36.0723,13.1107,40.1070,1000.0478,13.1041,41.0696,1000.0478
0.0044,36.0773,13.1126,40.1386,1000.1063,13.1053,41.1023,1000.1063
0.0044,36.0824,13.1107,40.1175,1000.1648,13.1025,41.0808,1000.1648
0.0044,36.0874,13.1087,40.1386,1000.2234,13.0998,41.1024,1000.2234
0.0044,36.0925,13.1107,40.1281,1000.2819,13.1009,41.0920,1000.2819
0.0044,36.0975,13.1087,40.1281,1000.2819,13.0990,41.0919,1000.2819
0.0044,36.1025,13.1028,40.1598,1000.3404,13.0923,41.1240,1000.3404
0.0044,36.1076,13.1067,40.1598,1000.2234,13.0978,41.1238,1000.2234
0.0044,36.1126,13.1008,40.1598,1000.3404,13.0903,41.1238,1000.3404
0.0044,36.1177,13.1028,40.1598,1000.1648,13.0947,41.1233,1000.1648
0.0044,36.1227,13.1028,40.1703,999.9893,13.0971,41.1334,999.9893
0.0044,36.1277,13.0989,40.1598,999.9308,13.0939,41.1221,999.9308
0.0044,36.1328,13.0989,40.1703,999.9893,13.0931,41.1331,999.9893
0.0045,36.1378,13.1008,40.1703,1000.1063,13.0935,41.1337,1000.1063
0.0045,36.1427,13.0989,40.1703,1000.3989,13.0876,41.1347,1000.3989
0.0045,36.1477,13.0969,40.2020,1000.3404,13.0864,41.1667,1000.3404
0.0045,36.1526,13.0949,40.1809,1000.3989,13.0836,41.1451,1000.3989
0.0045,36.1575,13.0930,40.2126,1000.3404,13.0825,41.1771,1000.3404
0.0045,36.1624,13.0890,40.1914,1000.3404,13.0785,41.1552,1000.3404
0.0045,36.1674,13.0871,40.2020,1000.3404,13.0766,41.1659,1000.3404
0.0045,36.1723,13.0890,40.2126,1000.4574,13.0769,41.1773,1000.4574
0.0045,36.1772,13.0871,40.1914,1000.2819,13.0774,41.1549,1000.2819
0.0045,36.1821,13.0871,40.2126,1000.5159,13.0742,41.1773,1000.5159
0.0045,36.1871,13.0851,40.2231,1000.2819,13.0754,41.1871,1000.2819
0.0045,36.1920,13.0851,40.2337,1000.2234,13.0762,41.1976,1000.2234
0.0045,36.1969,13.0831,40.2337,1000.2819,13.0734,41.1977,1000.2819
0.0045,36.2018,13.0851,40.2654,1000.2234,13.0762,41.2300,1000.2234
0.0045,36.2067,13.0831,40.2442,1000.4574,13.0710,41.2091,1000.4574
0.0045,36.2115,13.0772,40.2548,1000.4574,13.0651,41.2195,1000.4574
0.0045,36.2164,13.0831,40.2442,1000.2234,13.0742,41.2083,1000.2234
0.0045,36.2212,13.0792,40.2548,1000.3404,13.0687,41.2192,1000.3404
0.0045,36.2260,13.0792,40.2548,1000.2819,13.0695,41.2190,1000.2819
0.0046,36.2308,13.0772,40.2654,1000.4574,13.0651,41.2303,1000.4574
0.0046,36.2357,13.0733,40.2865,1000.3989,13.0620,41.2513,1000.3989
0.0046,36.2405,13.0753,40.2970,1000.1063,13.0680,41.2611,1000.1063
0.0046,36.2453,13.0733,40.2759,999.9308,13.0684,41.2387,999.9308
0.0046,36.2502,13.0733,40.2970,999.9893,13.0676,41.2605,999.9893
0.0046,36.2550,13.0733,40.2865,1000.3989,13.0620,41.2513,1000.3989
0.0046,36.2598,13.0694,40.3076,1000.2819,13.0597,41.2721,1000.2819
0.0046,36.2647,13.0654,40.2970,1000.2819,13.0557,41.2610,1000.2819
0.0046,36.2695,13.0694,40.3076,1000.2819,13.0597,41.2721,1000.2819
0.0046,36.2742,13.0713,40.3076,1000.1648,13.0632,41.2718,1000.1648
0.0046,36.2790,13.0654,40.3287,1000.2819,13.0557,41.2934,1000.2819
0.0046,36.2837,13.0694,40.3287,1000.3404,13.0589,41.2939,1000.3404
0.0046,36.2885,13.0654,40.3076,1000.3989,13.0542,41.2722,1000.3989
0.0046,36.2932,13.0654,40.3393,1000.2234,13.0565,41.3039,1000.2234
0.0046,36.2980,13.0635,40.2970,1000.2819,13.0538,41.2608,1000.2819
0.0046,36.3027,13.0596,40.3287,1000.2234,13.0506,41.2927,1000.2234
0.0046,36.3075,13.0615,40.3393,1000.2234,13.0526,41.3036,1000.2234
0.0046,36.3122,13.0556,40.3287,1000.3989,13.0443,41.2930,1000.3989
0.0046,36.3170,13.0556,40.3604,1000.3404,13.0451,41.3252,1000.3404
0.0046,36.3217,13.0576,40.3604,1000.2234,13.0487,41.3249,1000.2234
0.0046,36.3265,13.0615,40.3393,1000.3404,13.0510,41.3041,1000.3404
0.0047,36.3312,13.0537,40.3604,1000.1063,13.0463,41.3241,1000.1063
0.0047,36.3359,13.0517,40.3604,1000.2234,13.0428,41.3244,1000.2234
0.0047,36.3406,13.0517,40.3921,1000.4574,13.0396,41.3576,1000.4574
0.0047,36.3453,13.0537,40.3710,1000.3989,13.0424,41.3360,1000.3989
0.0047,36.3500,13.0478,40.3815,1000.2234,13.0388,41.3457,1000.2234
0.0047,36.3547,13.0478,40.3815,1000.1648,13.0396,41.3454,1000.1648
0.0047,36.3594,13.0517,40.3815,1000.1063,13.0444,41.3455,1000.1063
0.0047,36.3641,13.0478,40.4026,1000.1648,13.0396,41.3670,1000.1648
0.0047,36.3688,13.0478,40.4026,1000.3404,13.0373,41.3677,1000.3404
0.0047,36.3735,13.0438,40.4132,1000.5159,13.0309,41.3788,1000.5159
0.0047,36.3781,13.0478,40.4132,1000.2234,13.0388,41.3780,1000.2234
0.0047,36.3828,13.0458,40.4343,1000.1648,13.0377,41.3992,1000.1648
0.0047,36.3875,13.0438,40.4238,1000.2819,13.0341,41.3887,1000.2819
0.0047,36.3922,13.0438,40.4343,1000.2234,13.0349,41.3993,1000.2234
0.0047,36.3969,13.0379,40.4238,1000.2819,13.0282,41.3882,1000.2819
0.0047,36.4015,13.0360,40.4343,1000.2234,13.0271,41.3987,1000.2234
0.0047,36.4062,13.0360,40.4343,1000.2234,13.0271,41.3987,1000.2234
0.0047,36.4108,13.0340,40.4554,1000.2234,13.0251,41.4201,1000.2234
0.0047,36.4154,13.0301,40.4554,1000.2819,13.0204,41.4200,1000.2819
0.0047,36.4201,13.0320,40.4554,1000.3404,13.0215,41.4204,1000.3404
0.0048,36.4247,13.0301,40.4449,1000.2819,13.0204,41.4092,1000.2819
0.0048,36.4293,13.0379,40.4660,1000.3404,13.0274,41.4316,1000.3404
0.0048,36.4340,13.0340,40.4660,1000.2234,13.0251,41.4309,1000.2234
0.0048,36.4386,13.0320,40.4554,1000.1648,13.0239,41.4197,1000.1648
0.0048,36.4432,13.0281,40.4660,1000.2819,13.0184,41.4306,1000.2819
0.0048,36.4479,13.0202,40.4660,1000.0478,13.0137,41.4291,1000.0478
0.0048,36.4525,13.0261,40.4660,1000.1648,13.0180,41.4300,1000.1648
0.0048,36.4572,13.0301,40.4766,1000.2234,13.0212,41.4413,1000.2234
0.0048,36.4618,13.0202,40.4871,1000.1648,13.0121,41.4511,1000.1648
0.0048,36.4664,13.0124,40.4766,1000.1648,13.0043,41.4397,1000.1648
0.0048,36.4709,13.0202,40.5294,1000.2819,13.0105,41.4947,1000.2819
0.0048,36.4755,13.0202,40.5188,1000.3989,13.0089,41.4844,1000.3989
0.0048,36.4801,13.0202,40.4977,1000.1648,13.0121,41.4619,1000.1648
0.0048,36.4847,13.0222,40.5188,1000.2234,13.0133,41.4838,1000.2234
0.0048,36.4893,13.0202,40.5188,1000.1648,13.0121,41.4835,1000.1648
0.0048,36.4939,13.0143,40.5188,1000.2234,13.0054,41.4832,1000.2234
0.0048,36.4985,13.0163,40.5188,1000.3404,13.0058,41.4838,1000.3404
0.0048,36.5031,13.0085,40.5294,1000.2234,12.9995,41.4935,1000.2234
0.0048,36.5077,13.0124,40.5188,1000.2819,13.0027,41.4833,1000.2819
0.0049,36.5123,13.0085,40.5294,1000.3404,12.9979,41.4940,1000.3404
0.0049,36.5169,13.0026,40.5505,1000.2234,12.9936,41.5146,1000.2234
0.0049,36.5215,13.0026,40.5610,1000.2234,12.9936,41.5254,1000.2234
0.0049,36.5260,13.0045,40.5399,1000.3989,12.9932,41.5047,1000.3989
0.0049,36.5306,13.0026,40.5610,1000.2819,12.9928,41.5256,1000.2819
0.0049,36.5352,13.0026,40.5610,1000.2819,12.9928,41.5256,1000.2819
0.0049,36.5397,13.0045,40.5610,1000.1648,12.9964,41.5254,1000.1648
0.0049,36.5443,13.0006,40.5716,1000.1063,12.9933,41.5356,1000.1063
0.0049,36.5488,12.9986,40.5716,1000.2234,12.9897,41.5359,1000.2234
0.0049,36.5534,12.9967,40.5716,1000.1648,12.9885,41.5355,1000.1648
0.0049,36.5580,12.9967,40.5927,1000.2234,12.9877,41.5573,1000.2234
0.0049,36.5625,12.9967,40.5716,1000.1648,12.9885,41.5355,1000.1648
0.0049,36.5671,12.9947,40.6033,1000.3404,12.9842,41.5684,1000.3404
0.0049,36.5716,13.0006,40.6033,1000.2234,12.9917,41.5684,1000.2234
0.0049,36.5762,12.9947,40.6033,1000.3404,12.9842,41.5684,1000.3404
0.0049,36.5808,12.9986,40.6138,1000.4574,12.9865,41.5799,1000.4574
0.0049,36.5853,12.9927,40.6244,1000.3404,12.9822,41.5898,1000.3404
0.0049,36.5898,12.9927,40.6033,1000.3989,12.9814,41.5685,1000.3989
0.0049,36.5944,12.9908,40.6350,1000.2819,12.9811,41.6002,1000.2819
0.0049,36.5989,12.9947,40.6138,1000.2234,12.9858,41.5787,1000.2234
0.0050,36.6034,12.9908,40.6244,1000.4574,12.9787,41.5901,1000.4574
0.0050,36.6080,12.9908,40.6455,1000.3989,12.9795,41.6114,1000.3989
0.0050,36.6125,12.9868,40.6244,1000.5159,12.9739,41.5900,1000.5159
0.0050,36.6170,12.9908,40.6350,1000.3989,12.9795,41.6007,1000.3989
0.0050,36.6216,12.9868,40.6455,1000.0478,12.9803,41.6098,1000.0478
0.0050,36.6261,12.9868,40.6455,1000.2234,12.9779,41.6105,1000.2234
0.0050,36.6306,12.9809,40.6350,1000.3404,12.9704,41.5997,1000.3404
0.0050,36.6351,12.9770,40.6455,1000.3989,12.9657,41.6103,1000.3989
0.0050,36.6397,12.9770,40.6455,1000.1063,12.9697,41.6092,1000.1063
0.0050,36.6442,12.9770,40.6561,1000.2234,12.9681,41.6205,1000.2234
0.0050,36.6487,12.9770,40.6772,1000.2819,12.9673,41.6423,1000.2819
0.0050,36.6532,12.9731,40.6666,1000.2234,12.9642,41.6309,1000.2234
0.0050,36.6577,12.9672,40.6878,1000.2819,12.9575,41.6523,1000.2819
0.0050,36.6622,12.9652,40.6666,1000.3404,12.9547,41.6308,1000.3404
0.0050,36.6667,12.9672,40.6878,1000.2234,12.9583,41.6520,1000.2234
0.0050,36.6713,12.9632,40.6772,1000.1648,12.9551,41.6407,1000.1648
0.0050,36.6758,12.9613,40.6772,1000.1063,12.9540,41.6403,1000.1063
0.0050,36.6803,12.9613,40.6983,1000.2819,12.9516,41.6626,1000.2819
0.0050,36.6848,12.9574,40.6983,1000.3404,12.9468,41.6625,1000.3404
0.0050,36.6893,12.9574,40.7194,1000.2234,12.9484,41.6836,1000.2234
0.0050,36.6938,12.9613,40.6983,1000.1063,12.9540,41.6619,1000.1063
0.0051,36.6983,12.9632,40.7300,1000.2819,12.9535,41.6951,1000.2819
0.0051,36.7028,12.9672,40.7194,1000.4574,12.9551,41.6853,1000.4574
0.0051,36.7073,12.9652,40.7194,1000.3989,12.9539,41.6849,1000.3989
0.0051,36.7118,12.9613,40.7300,1000.3404,12.9508,41.6952,1000.3404
0.0051,36.7163,12.9574,40.7406,1000.2234,12.9484,41.7052,1000.2234
0.0051,36.7208,12.9554,40.7406,1000.3404,12.9449,41.7055,1000.3404
0.0051,36.7253,12.9495,40.7406,1000.3404,12.9390,41.7050,1000.3404
0.0051,36.7298,12.9534,40.7511,1000.5159,12.9405,41.7168,1000.5159
0.0051,36.7343,12.9495,40.7511,1000.3404,12.9390,41.7158,1000.3404
0.0051,36.7387,12.9495,40.7511,1000.2234,12.9406,41.7154,1000.2234
0.0051,36.7432,12.9534,40.7406,1000.1648,12.9453,41.7047,1000.1648
0.0051,36.7477,12.9495,40.7617,1000.3989,12.9382,41.7268,1000.3989
0.0051,36.7522,12.9436,40.7722,1000.3404,12.9331,41.7369,1000.3404
0.0051,36.7567,12.9475,40.7722,1000.2819,12.9378,41.7370,1000.2819
0.0051,36.7612,12.9436,40.7828,1000.1063,12.9363,41.7468,1000.1063
0.0051,36.7657,12.9416,40.7722,1000.2819,12.9319,41.7365,1000.2819
0.0051,36.7702,12.9416,40.7828,1000.2234,12.9327,41.7471,1000.2234
0.0051,36.7746,12.9416,40.7934,1000.2234,12.9327,41.7579,1000.2234
0.0051,36.7791,12.9397,40.7934,1000.3404,12.9292,41.7582,1000.3404
0.0052,36.7836,12.9377,40.8145,1000.2819,12.9280,41.7794,1000.2819
0.0052,36.7881,12.9397,40.8250,1000.2819,12.9300,41.7903,1000.2819
0.0052,36.7925,12.9397,40.8145,1000.2819,12.9300,41.7795,1000.2819
0.0052,36.7970,12.9338,40.8039,1000.2234,12.9249,41.7680,1000.2234
0.0052,36.8015,12.9259,40.8145,1000.2234,12.9170,41.7782,1000.2234
0.0052,36.8060,12.9298,40.8145,1000.2234,12.9209,41.7785,1000.2234
0.0052,36.8104,12.9279,40.8039,1000.3404,12.9174,41.7680,1000.3404
0.0052,36.8149,12.9279,40.8356,1000.2819,12.9182,41.8001,1000.2819
0.0052,36.8194,12.9279,40.8145,1000.3989,12.9166,41.7790,1000.3989
0.0052,36.8239,12.9298,40.8356,1000.2819,12.9201,41.8003,1000.2819
0.0052,36.8283,12.9298,40.8356,1000.3404,12.9193,41.8005,1000.3404
0.0052,36.8328,12.9239,40.8567,1000.3404,12.9134,41.8216,1000.3404
0.0052,36.8373,12.9239,40.8567,1000.3989,12.9126,41.8218,1000.3989
0.0052,36.8417,12.9239,40.8567,1000.3989,12.9126,41.8218,1000.3989
0.0052,36.8462,12.9180,40.8673,1000.2819,12.9083,41.8317,1000.2819
0.0052,36.8506,12.9259,40.8673,1000.3404,12.9154,41.8326,1000.3404
0.0052,36.8551,12.9239,40.8884,1000.2819,12.9142,41.8538,1000.2819
0.0052,36.8596,12.9161,40.8673,1000.3404,12.9056,41.8318,1000.3404
0.0052,36.8640,12.9161,40.8884,1000.1063,12.9088,41.8525,1000.1063
0.0052,36.8685,12.9141,40.8884,1000.2819,12.9044,41.8530,1000.2819
0.0053,36.8730,12.9102,40.8778,1000.1063,12.9029,41.8412,1000.1063
0.0053,36.8774,12.9023,40.8778,1000.1063,12.8950,41.8406,1000.1063
0.0053,36.8819,12.9102,40.8884,1000.1063,12.9029,41.8520,1000.1063
0.0053,36.8863,12.9102,40.8884,1000.1648,12.9021,41.8522,1000.1648
0.0053,36.8908,12.9082,40.9095,1000.2819,12.8985,41.8741,1000.2819
0.0053,36.8953,12.9063,40.9095,1000.2234,12.8973,41.8737,1000.2234
0.0053,36.8997,12.9023,40.8990,1000.2234,12.8934,41.8626,1000.2234
0.0053,36.9042,12.9023,40.8990,1000.2819,12.8926,41.8628,1000.2819
0.0053,36.9086,12.9043,40.9201,1000.2234,12.8954,41.8843,1000.2234
0.0053,36.9131,12.8984,40.9412,1000.2234,12.8895,41.9054,1000.2234
0.0053,36.9175,12.8925,40.9306,1000.2234,12.8836,41.8942,1000.2234
0.0053,36.9220,12.8964,40.9306,1000.2234,12.8875,41.8945,1000.2234
0.0053,36.9264,12.8964,40.9412,1000.2819,12.8867,41.9055,1000.2819
0.0053,36.9309,12.8945,40.9306,1000.0478,12.8879,41.8937,1000.0478
0.0053,36.9353,12.8964,40.9412,1000.0478,12.8899,41.9046,1000.0478
0.0053,36.9398,12.8866,40.9518,1000.1063,12.8793,41.9148,1000.1063
0.0053,36.9442,12.8886,40.9518,1000.2234,12.8796,41.9154,1000.2234
0.0053,36.9487,12.8905,40.9729,1000.2234,12.8816,41.9372,1000.2234
0.0053,36.9531,12.8925,40.9623,1000.2234,12.8836,41.9265,1000.2234
0.0053,36.9576,12.8886,40.9729,1000.1648,12.8804,41.9368,1000.1648
0.0053,36.9620,12.8905,40.9623,1000.3404,12.8800,41.9268,1000.3404
0.0054,36.9665,12.8866,40.9729,1000.1063,12.8793,41.9364,1000.1063
0.0054,36.9709,12.8827,40.9729,1000.3404,12.8722,41.9370,1000.3404
0.0054,36.9754,12.8827,40.9940,1000.2819,12.8730,41.9583,1000.2819
0.0054,36.9798,12.8827,40.9940,1000.3404,12.8722,41.9586,1000.3404
0.0054,36.9842,12.8748,40.9940,1000.3404,12.8643,41.9579,1000.3404
0.0054,36.9887,12.8768,40.9940,1000.3989,12.8655,41.9583,1000.3989
0.0054,36.9931,12.8709,41.0046,1000.2819,12.8612,41.9682,1000.2819
0.0054,36.9976,12.8709,41.0151,1000.1648,12.8628,41.9785,1000.1648
0.0054,37.0020,12.8709,41.0257,1000.1648,12.8628,41.9893,1000.1648
0.0054,37.0065,12.8709,41.0151,1000.0478,12.8643,41.9781,1000.0478
0.0054,37.0109,12.8728,41.0046,1000.2819,12.8631,41.9683,1000.2819
0.0054,37.0153,12.8709,41.0362,1000.3404,12.8604,42.0008,1000.3404
0.0054,37.0198,12.8728,41.0362,1000.3404,12.8623,42.0009,1000.3404
0.0054,37.0242,12.8728,41.0257,1000.2234,12.8639,41.9897,1000.2234
0.0054,37.0287,12.8748,41.0257,1000.1648,12.8667,41.9896,1000.1648
0.0054,37.0331,12.8709,41.0257,1000.1063,12.8635,41.9891,1000.1063
0.0054,37.0375,12.8689,41.0362,1000.1648,12.8608,41.9999,1000.1648
0.0054,37.0420,12.8669,41.0468,1000.2234,12.8580,42.0108,1000.2234
0.0054,37.0464,12.8669,41.0468,1000.2234,12.8580,42.0108,1000.2234
0.0054,37.0509,12.8610,41.0573,1000.1063,12.8537,42.0207,1000.1063
0.0055,37.0553,12.8610,41.0679,999.9893,12.8553,42.0310,999.9893
0.0055,37.0597,12.8552,41.0890,1000.2819,12.8454,42.0532,1000.2819
0.0055,37.0642,12.8552,41.0573,1000.4574,12.8431,42.0215,1000.4574
0.0055,37.0686,12.8552,41.0785,1000.3404,12.8446,42.0427,1000.3404
0.0055,37.0730,12.8512,41.0679,1000.5159,12.8383,42.0322,1000.5159
0.0055,37.0775,12.8453,41.0573,1000.2819,12.8356,42.0201,1000.2819
0.0055,37.0819,12.8473,41.0890,1000.3989,12.8360,42.0530,1000.3989
0.0055,37.0863,12.8512,41.1101,1000.2234,12.8423,42.0743,1000.2234
0.0055,37.0908,12.8473,41.0996,1000.3989,12.8360,42.0638,1000.3989
0.0055,37.0952,12.8453,41.0996,1000.2819,12.8356,42.0632,1000.2819
0.0055,37.0996,12.8414,41.0890,1000.1648,12.8333,42.0517,1000.1648
0.0055,37.1041,12.8473,41.0890,1000.2234,12.8384,42.0524,1000.2234
0.0055,37.1085,12.8414,41.1101,1000.1648,12.8333,42.0733,1000.1648
0.0055,37.1129,12.8355,41.0996,1000.2234,12.8266,42.0622,1000.2234
0.0055,37.1174,12.8375,41.0996,1000.1648,12.8293,42.0622,1000.1648
0.0055,37.1218,12.8394,41.1101,1000.2234,12.8305,42.0733,1000.2234
0.0055,37.1262,12.8394,41.1207,1000.1648,12.8313,42.0839,1000.1648
0.0055,37.1307,12.8394,41.1313,1000.2819,12.8297,42.0951,1000.2819
0.0055,37.1351,12.8316,41.1418,1000.1648,12.8234,42.1048,1000.1648
0.0056,37.1395,12.8257,41.1629,999.9893,12.8199,42.1253,999.9893
0.0056,37.1439,12.8237,41.1524,1000.2234,12.8148,42.1152,1000.2234
