****Header****
date 01/15/25 03:18:51
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   1
ClassID:	N/A
ClassName:	TP540HG10-8000011182
Eff:	   0.2104
Emissivity:	   1.0000
FF:	   0.7974
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.4248
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9216
Iref1:	  13.5863
Iref2:	N/A
Isc:	  13.5838
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0011
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:18:51.070000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:18:51.272000
Pmax:	 542.2248
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1774.0000
Rs:	   0.2827
Rsh:  614.8030
Snr: A8C7A0D
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  24.8138
TempMC:	  24.5715
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  50.0608
Vpmax:	  41.9627
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 3c280c8b-58d7-41c5-894f-31515369f18d

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0026,25.7576,13.5313,29.3781,1000.2819,13.5285,29.9725,1000.2819
0.0026,25.8611,13.5293,29.4837,1000.3404,13.5258,30.0804,1000.3404
0.0026,25.9645,13.5313,29.6104,1000.3989,13.5269,30.2102,1000.3989
0.0026,26.0680,13.5293,29.7160,1000.3989,13.5250,30.3179,1000.3989
0.0026,26.1714,13.5332,29.8216,1000.1648,13.5321,30.4252,1000.1648
0.0026,26.2749,13.5332,29.9272,1000.2234,13.5313,30.5332,1000.2234
0.0026,26.3783,13.5273,30.0434,1000.1063,13.5270,30.6509,1000.1063
0.0026,26.4818,13.5254,30.1490,1000.1648,13.5242,30.7588,1000.1648
0.0026,26.5852,13.5293,30.2335,1000.1063,13.5289,30.8452,1000.1063
0.0026,26.6886,13.5254,30.3496,1000.2234,13.5234,30.9640,1000.2234
0.0026,26.7921,13.5293,30.4552,1000.3404,13.5258,31.0726,1000.3404
0.0026,26.8955,13.5273,30.5608,1000.2819,13.5246,31.1800,1000.2819
0.0026,26.9965,13.5254,30.6664,1000.1648,13.5242,31.2873,1000.1648
0.0026,27.0883,13.5273,30.7615,1000.1648,13.5262,31.3845,1000.1648
0.0027,27.1801,13.5175,30.8460,1000.1063,13.5172,31.4698,1000.1063
0.0027,27.2720,13.5214,30.9621,999.9308,13.5235,31.5880,999.9308
0.0027,27.3638,13.5195,31.0783,999.9893,13.5207,31.7067,999.9893
0.0027,27.4557,13.5214,31.1839,1000.1063,13.5211,31.8152,1000.1063
0.0027,27.5475,13.5214,31.2578,1000.2819,13.5187,31.8913,1000.2819
0.0027,27.6394,13.5234,31.3739,1000.2234,13.5215,32.0099,1000.2234
0.0027,27.7312,13.5273,31.4795,999.9308,13.5294,32.1169,999.9308
0.0027,27.8231,13.5214,31.5640,1000.1063,13.5211,32.2034,1000.1063
0.0027,27.9149,13.5175,31.6696,1000.1648,13.5164,32.3112,1000.1648
0.0027,28.0068,13.5234,31.7435,1000.1063,13.5230,32.3869,1000.1063
0.0027,28.0986,13.5195,31.8386,1000.1063,13.5191,32.4837,1000.1063
0.0027,28.1904,13.5195,31.9336,1000.0478,13.5199,32.5805,1000.0478
0.0027,28.2737,13.5234,32.0075,1000.1648,13.5223,32.6567,1000.1648
0.0027,28.3543,13.5155,32.1131,999.9893,13.5168,32.7633,999.9893
0.0027,28.4349,13.5116,32.2082,1000.0478,13.5120,32.8603,1000.0478
0.0027,28.5156,13.5175,32.2715,1000.1648,13.5164,32.9259,1000.1648
0.0027,28.5962,13.5175,32.3877,1000.0478,13.5179,33.0441,1000.0478
0.0027,28.6769,13.5175,32.4722,1000.1063,13.5172,33.1306,1000.1063
0.0027,28.7575,13.5175,32.5672,1000.1648,13.5164,33.2278,1000.1648
0.0027,28.8382,13.5155,32.6517,999.9893,13.5168,33.3133,999.9893
0.0027,28.9188,13.5175,32.7150,1000.1063,13.5172,33.3786,1000.1063
0.0028,28.9994,13.5175,32.8101,1000.2234,13.5156,33.4761,1000.2234
0.0028,29.0801,13.5175,32.8946,1000.2819,13.5148,33.5626,1000.2819
0.0028,29.1607,13.5136,32.9790,1000.0478,13.5140,33.6477,1000.0478
0.0028,29.2414,13.5136,33.0318,1000.0478,13.5140,33.7016,1000.0478
0.0028,29.3186,13.5077,33.1374,1000.1063,13.5073,33.8092,1000.1063
0.0028,29.3888,13.5136,33.2008,1000.2234,13.5116,33.8748,1000.2234
0.0028,29.4589,13.5155,33.2958,1000.2234,13.5136,33.9720,1000.2234
0.0028,29.5291,13.5116,33.3698,999.9308,13.5136,34.0461,999.9308
0.0028,29.5993,13.5136,33.4542,1000.0478,13.5140,34.1330,1000.0478
0.0028,29.6694,13.5116,33.5282,1000.2234,13.5097,34.2090,1000.2234
0.0028,29.7396,13.5136,33.6021,1000.2234,13.5116,34.2846,1000.2234
0.0028,29.8097,13.5155,33.6760,1000.2234,13.5136,34.3603,1000.2234
0.0028,29.8799,13.5155,33.7394,1000.2819,13.5128,34.4252,1000.2819
0.0028,29.9500,13.5077,33.8238,1000.1648,13.5065,34.5104,1000.1648
0.0028,30.0202,13.5116,33.8978,1000.2234,13.5097,34.5864,1000.2234
0.0028,30.0903,13.5077,33.9400,1000.2234,13.5057,34.6293,1000.2234
0.0028,30.1605,13.5096,34.0139,1000.3404,13.5061,34.7054,1000.3404
0.0028,30.2306,13.5077,34.0984,1000.2234,13.5057,34.7910,1000.2234
0.0028,30.2924,13.5116,34.1723,1000.2819,13.5089,34.8670,1000.2819
0.0029,30.3530,13.5136,34.2568,1000.3404,13.5100,34.9537,1000.3404
0.0029,30.4136,13.5096,34.3096,1000.3404,13.5061,35.0073,1000.3404
0.0029,30.4742,13.5018,34.3624,1000.3404,13.4982,35.0606,1000.3404
0.0029,30.5348,13.4998,34.4574,1000.2234,13.4979,35.1571,1000.2234
0.0029,30.5953,13.5018,34.5102,1000.2819,13.4990,35.2114,1000.2819
0.0029,30.6559,13.5037,34.5736,1000.3404,13.5002,35.2765,1000.3404
0.0029,30.7165,13.5018,34.6369,1000.2234,13.4998,35.3406,1000.2234
0.0029,30.7771,13.5057,34.6897,1000.3404,13.5022,35.3952,1000.3404
0.0029,30.8377,13.4998,34.7531,1000.2819,13.4971,35.4593,1000.2819
0.0029,30.8982,13.4978,34.8165,1000.1063,13.4975,35.5231,1000.1063
0.0029,30.9588,13.4998,34.8904,1000.2819,13.4971,35.5994,1000.2819
0.0029,31.0194,13.4959,34.9432,1000.2234,13.4939,35.6528,1000.2234
0.0029,31.0763,13.4919,35.0065,1000.1648,13.4908,35.7170,1000.1648
0.0029,31.1284,13.4959,35.0805,1000.3404,13.4924,35.7935,1000.3404
0.0029,31.1804,13.4998,35.1227,1000.2819,13.4971,35.8367,1000.2819
0.0029,31.2324,13.4978,35.1861,1000.3989,13.4935,35.9017,1000.3989
0.0029,31.2844,13.4998,35.2283,1000.3404,13.4963,35.9448,1000.3404
0.0029,31.3364,13.4939,35.2811,1000.2234,13.4920,35.9978,1000.2234
0.0029,31.3885,13.4959,35.3339,1000.2234,13.4939,36.0519,1000.2234
0.0029,31.4405,13.4939,35.4184,1000.2234,13.4920,36.1380,1000.2234
0.0029,31.4925,13.4939,35.4395,1000.5159,13.4880,36.1607,1000.5159
0.0030,31.5445,13.4959,35.5134,1000.3989,13.4916,36.2359,1000.3989
0.0030,31.5965,13.4900,35.5557,1000.5159,13.4841,36.2790,1000.5159
0.0030,31.6486,13.4880,35.6085,1000.3404,13.4845,36.3321,1000.3404
0.0030,31.7006,13.4860,35.6613,1000.2234,13.4841,36.3854,1000.2234
0.0030,31.7526,13.4880,35.7141,1000.2819,13.4853,36.4397,1000.2819
0.0030,31.7973,13.4860,35.7563,1000.3404,13.4825,36.4829,1000.3404
0.0030,31.8418,13.4860,35.7985,1000.2234,13.4841,36.5256,1000.2234
0.0030,31.8862,13.4880,35.8619,1000.2234,13.4861,36.5905,1000.2234
0.0030,31.9307,13.4900,35.9147,1000.3404,13.4865,36.6450,1000.3404
0.0030,31.9752,13.4880,35.9780,1000.1648,13.4869,36.7089,1000.1648
0.0030,32.0197,13.4880,36.0203,1000.3404,13.4845,36.7527,1000.3404
0.0030,32.0642,13.4900,36.0625,1000.1648,13.4888,36.7953,1000.1648
0.0030,32.1087,13.4919,36.0942,1000.1648,13.4908,36.8278,1000.1648
0.0030,32.1532,13.4860,36.1576,1000.1063,13.4857,36.8918,1000.1063
0.0030,32.1977,13.4841,36.1998,1000.2819,13.4814,36.9355,1000.2819
0.0030,32.2422,13.4841,36.2420,999.8138,13.4877,36.9768,999.8138
0.0030,32.2867,13.4802,36.2737,1000.1648,13.4790,37.0102,1000.1648
0.0030,32.3312,13.4802,36.3371,1000.2234,13.4782,37.0751,1000.2234
0.0030,32.3722,13.4860,36.3476,1000.2234,13.4841,37.0864,1000.2234
0.0031,32.4102,13.4860,36.4321,1000.3404,13.4825,37.1731,1000.3404
0.0031,32.4481,13.4802,36.4532,1000.1063,13.4798,37.1933,1000.1063
0.0031,32.4861,13.4802,36.4955,1000.2819,13.4774,37.2371,1000.2819
0.0031,32.5241,13.4782,36.5483,1000.2234,13.4763,37.2907,1000.2234
0.0031,32.5620,13.4802,36.6116,1000.2234,13.4782,37.3555,1000.2234
0.0031,32.6000,13.4802,36.6222,1000.3404,13.4766,37.3668,1000.3404
0.0031,32.6380,13.4802,36.6644,1000.1648,13.4790,37.4092,1000.1648
0.0031,32.6759,13.4821,36.6961,1000.1648,13.4810,37.4417,1000.1648
0.0031,32.7139,13.4821,36.7489,1000.0478,13.4826,37.4952,1000.0478
0.0031,32.7519,13.4782,36.7806,1000.1063,13.4778,37.5275,1000.1063
0.0031,32.7898,13.4821,36.8017,1000.2234,13.4802,37.5498,1000.2234
0.0031,32.8278,13.4821,36.8651,1000.0478,13.4826,37.6138,1000.0478
0.0031,32.8653,13.4802,36.8756,1000.1648,13.4790,37.6249,1000.1648
0.0031,32.8977,13.4821,36.9179,1000.0478,13.4826,37.6677,1000.0478
0.0031,32.9300,13.4802,36.9496,1000.1063,13.4798,37.7002,1000.1063
0.0031,32.9624,13.4802,36.9918,1000.0478,13.4806,37.7431,1000.0478
0.0031,32.9948,13.4762,37.0446,1000.1063,13.4759,37.7969,1000.1063
0.0031,33.0272,13.4684,37.0657,1000.1648,13.4672,37.8181,1000.1648
0.0031,33.0595,13.4782,37.1185,999.9893,13.4794,37.8721,999.9893
0.0031,33.0919,13.4762,37.1291,999.9308,13.4783,37.8825,999.9308
0.0032,33.1243,13.4821,37.1924,1000.1063,13.4818,37.9484,1000.1063
0.0032,33.1566,13.4782,37.2030,1000.1648,13.4770,37.9591,1000.1648
0.0032,33.1890,13.4743,37.2347,999.9893,13.4755,37.9904,999.9893
0.0032,33.2214,13.4743,37.2664,1000.0478,13.4747,38.0230,1000.0478
0.0032,33.2537,13.4684,37.2875,1000.1648,13.4672,38.0446,1000.1648
0.0032,33.2861,13.4684,37.3192,1000.2819,13.4656,38.0774,1000.2819
0.0032,33.3155,13.4664,37.3508,1000.1063,13.4660,38.1089,1000.1063
0.0032,33.3431,13.4625,37.3931,1000.1063,13.4621,38.1517,1000.1063
0.0032,33.3707,13.4566,37.4248,1000.1648,13.4554,38.1838,1000.1648
0.0032,33.3983,13.4585,37.4459,1000.1648,13.4574,38.2055,1000.1648
0.0032,33.4259,13.4526,37.4670,999.9308,13.4547,38.2257,999.9308
0.0032,33.4535,13.4526,37.4987,1000.1063,13.4523,38.2588,1000.1063
0.0032,33.4811,13.4507,37.5304,1000.2819,13.4479,38.2916,1000.2819
0.0032,33.5088,13.4526,37.5726,1000.3404,13.4491,38.3352,1000.3404
0.0032,33.5364,13.4467,37.6043,999.9893,13.4480,38.3657,999.9893
0.0032,33.5640,13.4487,37.6254,1000.1063,13.4484,38.3879,1000.1063
0.0032,33.5916,13.4467,37.6571,999.8723,13.4496,38.4192,999.8723
0.0032,33.6192,13.4428,37.6782,1000.1063,13.4425,38.4413,1000.1063
0.0032,33.6468,13.4389,37.7099,1000.2234,13.4369,38.4738,1000.2234
0.0032,33.6737,13.4310,37.7204,1000.1648,13.4299,38.4838,1000.1648
0.0032,33.6973,13.4310,37.7627,1000.1063,13.4307,38.5267,1000.1063
0.0033,33.7209,13.4330,37.7732,1000.1648,13.4318,38.5378,1000.1648
0.0033,33.7445,13.4291,37.8049,1000.2819,13.4263,38.5703,1000.2819
0.0033,33.7681,13.4291,37.8366,1000.1648,13.4279,38.6022,1000.1648
0.0033,33.7917,13.4291,37.8788,1000.2819,13.4263,38.6458,1000.2819
0.0033,33.8153,13.4271,37.8894,1000.2819,13.4244,38.6564,1000.2819
0.0033,33.8389,13.4232,37.9105,1000.2234,13.4212,38.6775,1000.2234
0.0033,33.8625,13.4153,37.9527,1000.1063,13.4149,38.7195,1000.1063
0.0033,33.8861,13.4232,37.9739,1000.1063,13.4228,38.7417,1000.1063
0.0033,33.9097,13.4212,37.9844,1000.2234,13.4193,38.7528,1000.2234
0.0033,33.9334,13.4192,38.0055,1000.2234,13.4173,38.7742,1000.2234
0.0033,33.9570,13.4133,38.0372,1000.2234,13.4114,38.8061,1000.2234
0.0033,33.9806,13.4133,38.0689,1000.1063,13.4130,38.8380,1000.1063
0.0033,34.0017,13.4094,38.0900,1000.1063,13.4091,38.8593,1000.1063
0.0033,34.0219,13.4074,38.0900,1000.1063,13.4071,38.8591,1000.1063
0.0033,34.0422,13.4074,38.1217,1000.1063,13.4071,38.8915,1000.1063
0.0033,34.0624,13.4094,38.1428,1000.2234,13.4075,38.9136,1000.2234
0.0033,34.0827,13.4094,38.1323,1000.0478,13.4098,38.9022,1000.0478
0.0033,34.1029,13.4074,38.1956,1000.1648,13.4063,38.9672,1000.1648
0.0033,34.1232,13.4015,38.2062,1000.1063,13.4012,38.9773,1000.1063
0.0034,34.1434,13.3976,38.2273,1000.2234,13.3957,38.9990,1000.2234
0.0034,34.1637,13.3976,38.2590,1000.2234,13.3957,39.0313,1000.2234
0.0034,34.1839,13.3956,38.2590,1000.2819,13.3929,39.0314,1000.2819
0.0034,34.2042,13.3917,38.2907,999.9308,13.3937,39.0621,999.9308
0.0034,34.2244,13.3937,38.3012,1000.1063,13.3933,39.0737,1000.1063
0.0034,34.2447,13.3897,38.3118,1000.1063,13.3894,39.0842,1000.1063
0.0034,34.2641,13.3937,38.3540,1000.1648,13.3925,39.1279,1000.1648
0.0034,34.2815,13.3917,38.3540,1000.2819,13.3890,39.1282,1000.2819
0.0034,34.2990,13.3917,38.3751,1000.1063,13.3914,39.1491,1000.1063
0.0034,34.3164,13.3858,38.3963,1000.1648,13.3847,39.1704,1000.1648
0.0034,34.3339,13.3819,38.4068,1000.1063,13.3815,39.1806,1000.1063
0.0034,34.3513,13.3819,38.4174,1000.1648,13.3807,39.1916,1000.1648
0.0034,34.3688,13.3780,38.4491,1000.1648,13.3768,39.2237,1000.1648
0.0034,34.3862,13.3819,38.4807,1000.2234,13.3799,39.2566,1000.2234
0.0034,34.4037,13.3780,38.4913,1000.1063,13.3776,39.2666,1000.1063
0.0034,34.4211,13.3799,38.5124,1000.2234,13.3780,39.2888,1000.2234
0.0034,34.4385,13.3740,38.5019,1000.0478,13.3745,39.2768,1000.0478
0.0034,34.4560,13.3740,38.5441,1000.3404,13.3705,39.3211,1000.3404
0.0034,34.4734,13.3681,38.5547,1000.3989,13.3638,39.3316,1000.3989
0.0034,34.4909,13.3681,38.5758,1000.2819,13.3654,39.3528,1000.2819
0.0034,34.5064,13.3721,38.5969,1000.1063,13.3717,39.3740,1000.1063
0.0035,34.5215,13.3681,38.6180,1000.2234,13.3662,39.3957,1000.2234
0.0035,34.5366,13.3642,38.6075,1000.3404,13.3607,39.3850,1000.3404
0.0035,34.5517,13.3622,38.6180,1000.3404,13.3587,39.3957,1000.3404
0.0035,34.5669,13.3603,38.6497,999.9893,13.3615,39.4265,999.9893
0.0035,34.5820,13.3583,38.6708,999.9893,13.3595,39.4479,999.9893
0.0035,34.5971,13.3544,38.6708,999.9893,13.3556,39.4476,999.9893
0.0035,34.6122,13.3544,38.6919,999.9308,13.3564,39.4690,999.9308
0.0035,34.6273,13.3544,38.7025,999.9893,13.3556,39.4800,999.9893
0.0035,34.6425,13.3544,38.7342,1000.0478,13.3548,39.5125,1000.0478
0.0035,34.6576,13.3563,38.7447,999.8138,13.3600,39.5226,999.8138
0.0035,34.6727,13.3504,38.7659,1000.0478,13.3509,39.5446,1000.0478
0.0035,34.6878,13.3504,38.7764,1000.1063,13.3501,39.5556,1000.1063
0.0035,34.7022,13.3465,38.7975,999.8723,13.3493,39.5760,999.8723
0.0035,34.7154,13.3445,38.7870,999.9893,13.3458,39.5655,999.9893
0.0035,34.7286,13.3445,38.8081,1000.1063,13.3442,39.5875,1000.1063
0.0035,34.7418,13.3445,38.8292,1000.1648,13.3434,39.6093,1000.1648
0.0035,34.7550,13.3485,38.8503,1000.2234,13.3465,39.6314,1000.2234
0.0035,34.7682,13.3465,38.8503,1000.1648,13.3454,39.6310,1000.1648
0.0035,34.7814,13.3465,38.8820,1000.0478,13.3470,39.6629,1000.0478
0.0036,34.7946,13.3386,38.8820,1000.2234,13.3367,39.6630,1000.2234
0.0036,34.8078,13.3367,38.8926,1000.0478,13.3371,39.6729,1000.0478
0.0036,34.8210,13.3367,38.9031,1000.1648,13.3355,39.6841,1000.1648
0.0036,34.8342,13.3347,38.9348,999.9893,13.3360,39.7157,999.9893
0.0036,34.8474,13.3367,38.9348,999.9308,13.3387,39.7156,999.9308
0.0036,34.8606,13.3347,38.9559,1000.0478,13.3352,39.7375,1000.0478
0.0036,34.8738,13.3288,38.9665,1000.1648,13.3277,39.7482,1000.1648
0.0036,34.8855,13.3288,38.9665,1000.1063,13.3285,39.7480,1000.1063
0.0036,34.8971,13.3288,38.9876,1000.1648,13.3277,39.7698,1000.1648
0.0036,34.9087,13.3288,38.9876,1000.2234,13.3269,39.7700,1000.2234
0.0036,34.9203,13.3229,39.0193,1000.0478,13.3234,39.8012,1000.0478
0.0036,34.9319,13.3190,39.0193,1000.0478,13.3194,39.8009,1000.0478
0.0036,34.9435,13.3190,39.0299,1000.1648,13.3178,39.8122,1000.1648
0.0036,34.9552,13.3190,39.0404,1000.2234,13.3171,39.8232,1000.2234
0.0036,34.9668,13.3210,39.0510,1000.1648,13.3198,39.8339,1000.1648
0.0036,34.9784,13.3229,39.0510,1000.1063,13.3226,39.8338,1000.1063
0.0036,34.9900,13.3249,39.0615,1000.0478,13.3253,39.8445,1000.0478
0.0036,35.0016,13.3229,39.0827,1000.2234,13.3210,39.8666,1000.2234
0.0036,35.0132,13.3190,39.0932,999.9893,13.3202,39.8762,999.9893
0.0036,35.0248,13.3170,39.0932,999.9893,13.3183,39.8760,999.9893
0.0037,35.0358,13.3131,39.1249,1000.2819,13.3104,39.9092,1000.2819
0.0037,35.0461,13.3072,39.1355,999.9893,13.3084,39.9184,999.9893
0.0037,35.0564,13.3033,39.1460,1000.1648,13.3021,39.9295,1000.1648
0.0037,35.0667,13.3052,39.1460,999.9893,13.3065,39.9290,999.9893
0.0037,35.0770,13.3072,39.1671,1000.1648,13.3061,39.9514,1000.1648
0.0037,35.0873,13.3092,39.1671,999.9893,13.3104,39.9509,999.9893
0.0037,35.0976,13.3072,39.1777,1000.1648,13.3061,39.9622,1000.1648
0.0037,35.1079,13.3033,39.2094,1000.0478,13.3037,39.9938,1000.0478
0.0037,35.1182,13.2993,39.1988,1000.1648,13.2982,39.9831,1000.1648
0.0037,35.1286,13.2993,39.2199,1000.1648,13.2982,40.0047,1000.1648
0.0037,35.1389,13.2993,39.2305,1000.1648,13.2982,40.0155,1000.1648
0.0037,35.1492,13.3033,39.2305,1000.1063,13.3029,40.0156,1000.1063
0.0037,35.1595,13.3013,39.2411,1000.2234,13.2994,40.0267,1000.2234
0.0037,35.1697,13.2954,39.2622,1000.1063,13.2951,40.0473,1000.1063
0.0037,35.1790,13.2974,39.2727,999.9893,13.2986,40.0578,999.9893
0.0037,35.1882,13.2934,39.2727,1000.1648,13.2923,40.0582,1000.1648
0.0037,35.1974,13.2954,39.2833,1000.2234,13.2935,40.0693,1000.2234
0.0037,35.2067,13.2974,39.2939,1000.0478,13.2978,40.0796,1000.0478
0.0037,35.2159,13.2934,39.3255,1000.0478,13.2939,40.1116,1000.0478
0.0037,35.2251,13.2895,39.3044,1000.2234,13.2876,40.0904,1000.2234
0.0037,35.2344,13.2875,39.3255,1000.0478,13.2880,40.1112,1000.0478
0.0038,35.2436,13.2875,39.3255,1000.0478,13.2880,40.1112,1000.0478
0.0038,35.2528,13.2875,39.3255,1000.1648,13.2864,40.1116,1000.1648
0.0038,35.2621,13.2856,39.3361,999.9308,13.2876,40.1214,999.9308
0.0038,35.2713,13.2895,39.3572,1000.0478,13.2900,40.1437,1000.0478
0.0038,35.2805,13.2856,39.3466,1000.1063,13.2852,40.1328,1000.1063
0.0038,35.2898,13.2915,39.3572,1000.1648,13.2903,40.1443,1000.1648
0.0038,35.2985,13.2836,39.3889,1000.1648,13.2825,40.1760,1000.1648
0.0038,35.3068,13.2718,39.3889,1000.1063,13.2715,40.1749,1000.1063
0.0038,35.3152,13.2797,39.3889,1000.0478,13.2801,40.1753,1000.0478
0.0038,35.3235,13.2738,39.4100,1000.1063,13.2734,40.1966,1000.1063
0.0038,35.3319,13.2757,39.4100,1000.1648,13.2746,40.1970,1000.1648
0.0038,35.3402,13.2757,39.4311,1000.1648,13.2746,40.2185,1000.1648
0.0038,35.3486,13.2718,39.4206,1000.1648,13.2707,40.2074,1000.1648
0.0038,35.3569,13.2699,39.4417,1000.1063,13.2695,40.2286,1000.1063
0.0038,35.3653,13.2757,39.4311,1000.2234,13.2738,40.2188,1000.2234
0.0038,35.3736,13.2699,39.4417,1000.1063,13.2695,40.2286,1000.1063
0.0038,35.3820,13.2679,39.4522,1000.3404,13.2644,40.2402,1000.3404
0.0038,35.3903,13.2718,39.4628,1000.2819,13.2691,40.2510,1000.2819
0.0038,35.3987,13.2699,39.4839,1000.2819,13.2671,40.2724,1000.2819
0.0039,35.4069,13.2718,39.4945,1000.3404,13.2683,40.2836,1000.3404
0.0039,35.4146,13.2640,39.5156,1000.1063,13.2636,40.3037,1000.1063
0.0039,35.4222,13.2640,39.4945,999.9893,13.2652,40.2816,999.9893
0.0039,35.4298,13.2640,39.5156,1000.0478,13.2644,40.3034,1000.0478
0.0039,35.4374,13.2679,39.5262,1000.1648,13.2667,40.3150,1000.1648
0.0039,35.4451,13.2659,39.5156,1000.2234,13.2640,40.3043,1000.2234
0.0039,35.4527,13.2640,39.5156,1000.1063,13.2636,40.3037,1000.1063
0.0039,35.4603,13.2640,39.5578,1000.3404,13.2604,40.3477,1000.3404
0.0039,35.4680,13.2600,39.5473,1000.1063,13.2597,40.3357,1000.1063
0.0039,35.4756,13.2620,39.5473,999.9893,13.2632,40.3354,999.9893
0.0039,35.4832,13.2600,39.5684,1000.2234,13.2581,40.3577,1000.2234
0.0039,35.4909,13.2581,39.5684,1000.2234,13.2561,40.3576,1000.2234
0.0039,35.4985,13.2600,39.5578,1000.1063,13.2597,40.3465,1000.1063
0.0039,35.5061,13.2561,39.6106,1000.1063,13.2557,40.4001,1000.1063
0.0039,35.5133,13.2581,39.6106,1000.1648,13.2569,40.4005,1000.1648
0.0039,35.5204,13.2502,39.6001,1000.1063,13.2499,40.3888,1000.1063
0.0039,35.5274,13.2522,39.6001,1000.2234,13.2502,40.3894,1000.2234
0.0039,35.5345,13.2502,39.6212,1000.1063,13.2499,40.4104,1000.1063
0.0039,35.5415,13.2522,39.6212,1000.0478,13.2526,40.4103,1000.0478
0.0039,35.5485,13.2482,39.6212,1000.1063,13.2479,40.4102,1000.1063
0.0040,35.5556,13.2443,39.6212,1000.0478,13.2448,40.4097,1000.0478
0.0040,35.5626,13.2443,39.6423,1000.1063,13.2440,40.4315,1000.1063
0.0040,35.5697,13.2502,39.6634,1000.2234,13.2483,40.4540,1000.2234
0.0040,35.5767,13.2482,39.6634,1000.2234,13.2463,40.4538,1000.2234
0.0040,35.5837,13.2463,39.6529,1000.0478,13.2467,40.4422,1000.0478
0.0040,35.5908,13.2443,39.6740,999.9893,13.2455,40.4634,999.9893
0.0040,35.5978,13.2482,39.6740,1000.1063,13.2479,40.4642,1000.1063
0.0040,35.6047,13.2443,39.6951,1000.1648,13.2432,40.4857,1000.1648
0.0040,35.6113,13.2404,39.6951,1000.1063,13.2400,40.4851,1000.1063
0.0040,35.6178,13.2364,39.6846,1000.1063,13.2361,40.4740,1000.1063
0.0040,35.6244,13.2384,39.7162,999.9893,13.2397,40.5061,999.9893
0.0040,35.6310,13.2384,39.7057,1000.1063,13.2381,40.4957,1000.1063
0.0040,35.6375,13.2305,39.7162,1000.2819,13.2278,40.5066,1000.2819
0.0040,35.6441,13.2325,39.7268,1000.0478,13.2330,40.5166,1000.0478
0.0040,35.6506,13.2325,39.7374,999.9893,13.2338,40.5272,999.9893
0.0040,35.6572,13.2325,39.7162,999.9893,13.2338,40.5056,999.9893
0.0040,35.6637,13.2345,39.7374,1000.1063,13.2341,40.5278,1000.1063
0.0040,35.6703,13.2345,39.7374,1000.1648,13.2333,40.5280,1000.1648
0.0040,35.6769,13.2305,39.7585,1000.1648,13.2294,40.5493,1000.1648
0.0040,35.6834,13.2305,39.7479,1000.1648,13.2294,40.5385,1000.1648
0.0040,35.6900,13.2286,39.7479,1000.1648,13.2274,40.5383,1000.1648
0.0041,35.6962,13.2266,39.7690,1000.2234,13.2247,40.5600,1000.2234
0.0041,35.7024,13.2266,39.7690,1000.3989,13.2223,40.5606,1000.3989
0.0041,35.7085,13.2266,39.7902,1000.1063,13.2263,40.5811,1000.1063
0.0041,35.7147,13.2246,39.7796,1000.1648,13.2235,40.5704,1000.1648
0.0041,35.7209,13.2227,39.8218,1000.1063,13.2223,40.6131,1000.1063
0.0041,35.7270,13.2246,39.8113,1000.1063,13.2243,40.6025,1000.1063
0.0041,35.7332,13.2207,39.8218,1000.1648,13.2196,40.6132,1000.1648
0.0041,35.7393,13.2168,39.8113,1000.0478,13.2172,40.6017,1000.0478
0.0041,35.7455,13.2188,39.8007,1000.2234,13.2168,40.5917,1000.2234
0.0041,35.7517,13.2188,39.8113,1000.3404,13.2152,40.6029,1000.3404
0.0041,35.7578,13.2207,39.8218,1000.1648,13.2196,40.6132,1000.1648
0.0041,35.7640,13.2168,39.8535,1000.2819,13.2141,40.6457,1000.2819
0.0041,35.7702,13.2168,39.8324,1000.1063,13.2164,40.6234,1000.1063
0.0041,35.7762,13.2148,39.8535,1000.2234,13.2129,40.6453,1000.2234
0.0041,35.7820,13.2129,39.8535,1000.2819,13.2101,40.6454,1000.2819
0.0041,35.7879,13.2168,39.8641,1000.1063,13.2164,40.6558,1000.1063
