****Header****
date 01/15/25 06:21:04
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   2
ClassID:	N/A
ClassName:	TP545HG10-8000011181
Eff:	   0.2116
Emissivity:	   1.0000
FF:	   0.8008
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5619
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9363
Iref1:	  13.5672
Iref2:	N/A
Isc:	  13.5667
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0015
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 06:21:03.807000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 06:21:04.268000
Pmax:	 545.3422
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1595.0000
Rs:	   0.2747
Rsh:  534.2642
Snr: A8C7A2A
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  23.5491
TempMC:	  24.3927
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  50.1941
Vpmax:	  42.1558
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: b452bc51-1b50-482b-8e35-4dfe4f86c785

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0026,25.4319,13.5018,28.9980,1000.0478,13.5097,29.3962,1000.0478
0.0026,25.5469,13.5077,29.1353,999.9893,13.5164,29.5366,999.9893
0.0026,25.6542,13.5096,29.2620,999.9893,13.5183,29.6662,999.9893
0.0026,25.7576,13.5077,29.3676,999.9893,13.5164,29.7738,999.9893
0.0026,25.8611,13.5057,29.4837,999.9893,13.5144,29.8923,999.9893
0.0026,25.9645,13.5037,29.5893,1000.0478,13.5117,30.0002,1000.0478
0.0026,26.0680,13.5057,29.6949,999.9893,13.5144,30.1080,999.9893
0.0026,26.1714,13.5057,29.8111,1000.0478,13.5136,30.2268,1000.0478
0.0026,26.2749,13.5057,29.9167,999.9893,13.5144,30.3344,999.9893
0.0026,26.3783,13.5057,30.0434,999.9893,13.5144,30.4638,999.9893
0.0026,26.4818,13.5077,30.1068,999.8723,13.5180,30.5283,999.8723
0.0026,26.5852,13.5057,30.2335,1000.0478,13.5136,30.6582,1000.0478
0.0026,26.6886,13.5018,30.3391,1000.1063,13.5089,30.7659,1000.1063
0.0026,26.7921,13.5037,30.4447,1000.0478,13.5117,30.8737,1000.0478
0.0026,26.8955,13.5018,30.5608,1000.0478,13.5097,30.9921,1000.0478
0.0026,26.9965,13.5037,30.6453,1000.0478,13.5117,31.0786,1000.0478
0.0026,27.0883,13.5037,30.7615,1000.2234,13.5093,31.1978,1000.2234
0.0027,27.1801,13.5037,30.8671,1000.2234,13.5093,31.3057,1000.2234
0.0027,27.2720,13.4978,30.9515,1000.2234,13.5034,31.3915,1000.2234
0.0027,27.3638,13.4998,31.0783,1000.5159,13.5014,31.5221,1000.5159
0.0027,27.4557,13.5018,31.1522,1000.5159,13.5033,31.5978,1000.5159
0.0027,27.5475,13.5018,31.2472,1000.2819,13.5065,31.6939,1000.2819
0.0027,27.6394,13.5018,31.3317,1000.5744,13.5025,31.7813,1000.5744
0.0027,27.7312,13.4978,31.4690,1000.3989,13.5010,31.9205,1000.3989
0.0027,27.8231,13.4959,31.5429,1000.5159,13.4974,31.9963,1000.5159
0.0027,27.9149,13.4959,31.6485,1000.6329,13.4959,32.1045,1000.6329
0.0027,28.0068,13.4998,31.7224,1000.5159,13.5014,32.1799,1000.5159
0.0027,28.0986,13.4998,31.8175,1000.5744,13.5006,32.2772,1000.5744
0.0027,28.1904,13.4919,31.9231,1000.5744,13.4927,32.3844,1000.5744
0.0027,28.2737,13.4919,32.0075,1000.5744,13.4927,32.4707,1000.5744
0.0027,28.3543,13.4939,32.1131,1000.5744,13.4947,32.5786,1000.5744
0.0027,28.4349,13.4978,32.1976,1000.6914,13.4970,32.6657,1000.6914
0.0027,28.5156,13.4998,32.3243,1000.5744,13.5006,32.7948,1000.5744
0.0027,28.5962,13.4959,32.3560,1000.5744,13.4966,32.8268,1000.5744
0.0027,28.6769,13.4919,32.4722,1000.6329,13.4919,32.9453,1000.6329
0.0027,28.7575,13.4959,32.5567,1000.5744,13.4966,33.0317,1000.5744
0.0027,28.8382,13.4939,32.6411,1000.5744,13.4947,33.1178,1000.5744
0.0027,28.9188,13.4998,32.7362,1000.5159,13.5014,33.2151,1000.5159
0.0028,28.9994,13.4998,32.7995,1000.6329,13.4998,33.2803,1000.6329
0.0028,29.0801,13.4959,32.8946,1000.8670,13.4927,33.3779,1000.8670
0.0028,29.1607,13.4939,32.9685,1000.6329,13.4939,33.4523,1000.6329
0.0028,29.2414,13.4919,33.0635,1000.6329,13.4919,33.5492,1000.6329
0.0028,29.3186,13.4959,33.1374,1000.6914,13.4951,33.6252,1000.6914
0.0028,29.3888,13.4978,33.2114,1000.5744,13.4986,33.7004,1000.5744
0.0028,29.4589,13.4959,33.2853,1000.6329,13.4959,33.7760,1000.6329
0.0028,29.5291,13.4959,33.3592,1000.5159,13.4974,33.8510,1000.5159
0.0028,29.5993,13.4959,33.4542,1000.5159,13.4974,33.9481,1000.5159
0.0028,29.6694,13.4919,33.5176,1000.6329,13.4919,34.0129,1000.6329
0.0028,29.7396,13.4939,33.5915,1000.6329,13.4939,34.0886,1000.6329
0.0028,29.8097,13.4978,33.6760,1000.6329,13.4978,34.1751,1000.6329
0.0028,29.8799,13.4939,33.7499,1000.6329,13.4939,34.2503,1000.6329
0.0028,29.9500,13.4900,33.8027,1000.3989,13.4931,34.3030,1000.3989
0.0028,30.0202,13.4900,33.8766,1000.3989,13.4931,34.3785,1000.3989
0.0028,30.0903,13.4880,33.9506,1000.4574,13.4904,34.4541,1000.4574
0.0028,30.1605,13.4919,34.0350,1000.5159,13.4935,34.5409,1000.5159
0.0028,30.2306,13.4959,34.0878,1000.6329,13.4959,34.5955,1000.6329
0.0028,30.2924,13.4919,34.1618,1000.5159,13.4935,34.6703,1000.5159
0.0029,30.3530,13.4880,34.2462,1000.5744,13.4888,34.7564,1000.5744
0.0029,30.4136,13.4919,34.2885,1000.3404,13.4959,34.7990,1000.3404
0.0029,30.4742,13.4919,34.3624,1000.3989,13.4951,34.8747,1000.3989
0.0029,30.5348,13.4919,34.4257,1000.3989,13.4951,34.9394,1000.3989
0.0029,30.5953,13.4978,34.5102,1000.2819,13.5026,35.0257,1000.2819
0.0029,30.6559,13.4959,34.5841,1000.2819,13.5006,35.1010,1000.2819
0.0029,30.7165,13.4959,34.6158,999.9893,13.5046,35.1323,999.9893
0.0029,30.7771,13.4919,34.6792,1000.3989,13.4951,35.1982,1000.3989
0.0029,30.8377,13.4900,34.7425,1000.2234,13.4955,35.2621,1000.2234
0.0029,30.8982,13.4900,34.8059,1000.3404,13.4939,35.3272,1000.3404
0.0029,30.9588,13.4939,34.8693,1000.3404,13.4979,35.3923,1000.3404
0.0029,31.0194,13.4959,34.9221,1000.3404,13.4998,35.4463,1000.3404
0.0029,31.0763,13.4900,35.0065,1000.3404,13.4939,35.5321,1000.3404
0.0029,31.1284,13.4860,35.0488,1000.1648,13.4924,35.5743,1000.1648
0.0029,31.1804,13.4841,35.1227,1000.1648,13.4904,35.6496,1000.1648
0.0029,31.2324,13.4860,35.1755,1000.1063,13.4932,35.7035,1000.1063
0.0029,31.2844,13.4841,35.2494,999.9893,13.4928,35.7784,999.9893
0.0029,31.3364,13.4821,35.2811,999.9893,13.4908,35.8106,999.9893
0.0029,31.3885,13.4860,35.3550,1000.0478,13.4940,35.8866,1000.0478
0.0029,31.4405,13.4919,35.4184,1000.1648,13.4983,35.9522,1000.1648
0.0029,31.4925,13.4919,35.4712,1000.2234,13.4975,36.0063,1000.2234
0.0030,31.5445,13.4900,35.5029,999.9893,13.4987,36.0376,999.9893
0.0030,31.5965,13.4880,35.5451,999.9893,13.4967,36.0806,999.9893
0.0030,31.6486,13.4802,35.5979,999.9308,13.4897,36.1337,999.9308
0.0030,31.7006,13.4860,35.6507,1000.1648,13.4924,36.1890,1000.1648
0.0030,31.7526,13.4880,35.7141,1000.1063,13.4951,36.2536,1000.1063
0.0030,31.7973,13.4860,35.7774,1000.2819,13.4908,36.3188,1000.2819
0.0030,31.8418,13.4841,35.8091,1000.1648,13.4904,36.3506,1000.1648
0.0030,31.8862,13.4841,35.8408,1000.0478,13.4920,36.3825,1000.0478
0.0030,31.9307,13.4841,35.9041,1000.1063,13.4912,36.4474,1000.1063
0.0030,31.9752,13.4860,35.9675,1000.1063,13.4932,36.5122,1000.1063
0.0030,32.0197,13.4841,35.9992,1000.1648,13.4904,36.5447,1000.1648
0.0030,32.0642,13.4821,36.0520,999.9893,13.4908,36.5978,999.9893
0.0030,32.1087,13.4762,36.1048,999.8723,13.4865,36.6508,999.8723
0.0030,32.1532,13.4841,36.1364,1000.1648,13.4904,36.6848,1000.1648
0.0030,32.1977,13.4860,36.1892,1000.1063,13.4932,36.7387,1000.1063
0.0030,32.2422,13.4860,36.2315,1000.1063,13.4932,36.7818,1000.1063
0.0030,32.2867,13.4841,36.2843,1000.2234,13.4896,36.8360,1000.2234
0.0030,32.3312,13.4860,36.3265,1000.1648,13.4924,36.8791,1000.1648
0.0030,32.3722,13.4782,36.3688,1000.2234,13.4837,36.9218,1000.2234
0.0031,32.4102,13.4841,36.4004,1000.3404,13.4880,36.9551,1000.3404
0.0031,32.4481,13.4821,36.4216,1000.1063,13.4892,36.9756,1000.1063
0.0031,32.4861,13.4762,36.4955,1000.2234,13.4818,37.0511,1000.2234
0.0031,32.5241,13.4841,36.5483,1000.4574,13.4864,37.1065,1000.4574
0.0031,32.5620,13.4841,36.6011,1000.1063,13.4912,37.1591,1000.1063
0.0031,32.6000,13.4802,36.6222,1000.1648,13.4865,37.1806,1000.1648
0.0031,32.6380,13.4802,36.6750,1000.3404,13.4841,37.2351,1000.3404
0.0031,32.6759,13.4841,36.6856,1000.3404,13.4880,37.2462,1000.3404
0.0031,32.7139,13.4802,36.7489,1000.3989,13.4833,37.3108,1000.3989
0.0031,32.7519,13.4802,36.7700,1000.3404,13.4841,37.3322,1000.3404
0.0031,32.7898,13.4821,36.8017,1000.5159,13.4837,37.3654,1000.5159
0.0031,32.8278,13.4821,36.8440,1000.5744,13.4829,37.4087,1000.5744
0.0031,32.8653,13.4802,36.8756,1000.3989,13.4833,37.4402,1000.3989
0.0031,32.8977,13.4802,36.9179,1000.4574,13.4825,37.4836,1000.4574
0.0031,32.9300,13.4782,36.9601,1000.5159,13.4798,37.5268,1000.5159
0.0031,32.9624,13.4782,36.9918,1000.3989,13.4813,37.5587,1000.3989
0.0031,32.9948,13.4762,37.0552,1000.3989,13.4794,37.6233,1000.3989
0.0031,33.0272,13.4762,37.0657,1000.3989,13.4794,37.6340,1000.3989
0.0031,33.0595,13.4782,37.1080,1000.5159,13.4798,37.6778,1000.5159
0.0031,33.0919,13.4743,37.1291,1000.4574,13.4766,37.6988,1000.4574
0.0032,33.1243,13.4723,37.1713,1000.5744,13.4731,37.7422,1000.5744
0.0032,33.1566,13.4703,37.2030,1000.5159,13.4719,37.7742,1000.5159
0.0032,33.1890,13.4703,37.2558,1000.6914,13.4695,37.8288,1000.6914
0.0032,33.2214,13.4684,37.2875,1000.6329,13.4683,37.8607,1000.6329
0.0032,33.2537,13.4703,37.3192,1000.6329,13.4703,37.8932,1000.6329
0.0032,33.2861,13.4723,37.3403,1000.7499,13.4707,37.9154,1000.7499
0.0032,33.3155,13.4684,37.3720,1000.5744,13.4691,37.9468,1000.5744
0.0032,33.3431,13.4684,37.4036,1000.5159,13.4699,37.9789,1000.5159
0.0032,33.3707,13.4664,37.4248,1000.7499,13.4648,38.0012,1000.7499
0.0032,33.3983,13.4625,37.4670,1000.6329,13.4624,38.0436,1000.6329
0.0032,33.4259,13.4664,37.4776,1000.7499,13.4648,38.0551,1000.7499
0.0032,33.4535,13.4644,37.5198,1000.6914,13.4636,38.0979,1000.6914
0.0032,33.4811,13.4644,37.5515,1000.6329,13.4644,38.1300,1000.6329
0.0032,33.5088,13.4644,37.5832,1000.6329,13.4644,38.1624,1000.6329
0.0032,33.5364,13.4664,37.5937,1000.5744,13.4672,38.1731,1000.5744
0.0032,33.5640,13.4605,37.6360,1000.5744,13.4613,38.2158,1000.5744
0.0032,33.5916,13.4605,37.6254,1000.6914,13.4597,38.2054,1000.6914
0.0032,33.6192,13.4625,37.6782,1000.4574,13.4648,38.2586,1000.4574
0.0032,33.6468,13.4546,37.7099,1000.5159,13.4562,38.2906,1000.5159
0.0032,33.6737,13.4546,37.7310,1000.4574,13.4570,38.3119,1000.4574
0.0032,33.6973,13.4526,37.7521,1000.3404,13.4566,38.3329,1000.3404
0.0033,33.7209,13.4526,37.7943,1000.3989,13.4558,38.3762,1000.3989
0.0033,33.7445,13.4448,37.8155,1000.6329,13.4448,38.3980,1000.6329
0.0033,33.7681,13.4428,37.8471,1000.5159,13.4444,38.4298,1000.5159
0.0033,33.7917,13.4448,37.8788,1000.5744,13.4455,38.4625,1000.5744
0.0033,33.8153,13.4448,37.8894,1000.5744,13.4455,38.4733,1000.5744
0.0033,33.8389,13.4467,37.9211,1000.3404,13.4507,38.5049,1000.3404
0.0033,33.8625,13.4467,37.9422,1000.5159,13.4483,38.5272,1000.5159
0.0033,33.8861,13.4428,37.9316,1000.3989,13.4460,38.5156,1000.3989
0.0033,33.9097,13.4389,37.9739,1000.1648,13.4452,38.5576,1000.1648
0.0033,33.9334,13.4389,38.0161,1000.3404,13.4428,38.6014,1000.3404
0.0033,33.9570,13.4369,38.0372,1000.4574,13.4393,38.6232,1000.4574
0.0033,33.9806,13.4369,38.0583,1000.3404,13.4409,38.6444,1000.3404
0.0033,34.0017,13.4330,38.0583,1000.3989,13.4361,38.6443,1000.3989
0.0033,34.0219,13.4330,38.1006,1000.2234,13.4385,38.6867,1000.2234
0.0033,34.0422,13.4251,38.1111,1000.2234,13.4307,38.6969,1000.2234
0.0033,34.0624,13.4251,38.1217,1000.1648,13.4314,38.7075,1000.1648
0.0033,34.0827,13.4232,38.1534,1000.1063,13.4303,38.7394,1000.1063
0.0033,34.1029,13.4232,38.1851,1000.2234,13.4287,38.7722,1000.2234
0.0033,34.1232,13.4251,38.2062,1000.2819,13.4299,38.7942,1000.2819
0.0034,34.1434,13.4291,38.2379,1000.4574,13.4314,38.8275,1000.4574
0.0034,34.1637,13.4271,38.2379,1000.5159,13.4287,38.8276,1000.5159
0.0034,34.1839,13.4251,38.2484,1000.4574,13.4275,38.8380,1000.4574
0.0034,34.2042,13.4212,38.2801,1000.2819,13.4259,38.8693,1000.2819
0.0034,34.2244,13.4212,38.2801,1000.2234,13.4267,38.8691,1000.2234
0.0034,34.2447,13.4153,38.2907,1000.1063,13.4224,38.8790,1000.1063
0.0034,34.2641,13.4133,38.3329,1000.2234,13.4189,38.9224,1000.2234
0.0034,34.2815,13.4114,38.3435,1000.2234,13.4169,38.9330,1000.2234
0.0034,34.2990,13.4133,38.3963,1000.1648,13.4197,38.9869,1000.1648
0.0034,34.3164,13.4114,38.4068,1000.1648,13.4177,38.9975,1000.1648
0.0034,34.3339,13.4055,38.4174,1000.2819,13.4102,39.0083,1000.2819
0.0034,34.3513,13.4015,38.4279,999.8723,13.4118,39.0172,999.8723
0.0034,34.3688,13.4094,38.4596,1000.1063,13.4165,39.0511,1000.1063
0.0034,34.3862,13.4094,38.4702,1000.0478,13.4173,39.0616,1000.0478
0.0034,34.4037,13.4094,38.4913,999.9308,13.4189,39.0828,999.9308
0.0034,34.4211,13.4114,38.5124,1000.1063,13.4185,39.1051,1000.1063
0.0034,34.4385,13.4114,38.5335,999.9893,13.4201,39.1263,999.9893
0.0034,34.4560,13.4094,38.5230,1000.1063,13.4165,39.1158,1000.1063
0.0034,34.4734,13.4055,38.5547,1000.1648,13.4118,39.1480,1000.1648
0.0034,34.4909,13.3996,38.5758,1000.1648,13.4059,39.1691,1000.1648
0.0034,34.5064,13.4015,38.5863,1000.1063,13.4087,39.1799,1000.1063
0.0035,34.5215,13.3996,38.5969,1000.0478,13.4075,39.1903,1000.0478
0.0035,34.5366,13.3976,38.6180,1000.2234,13.4031,39.2123,1000.2234
0.0035,34.5517,13.3956,38.6391,1000.1063,13.4028,39.2333,1000.1063
0.0035,34.5669,13.3878,38.6708,1000.2234,13.3933,39.2655,1000.2234
0.0035,34.5820,13.3956,38.6814,1000.1648,13.4020,39.2767,1000.1648
0.0035,34.5971,13.3897,38.6814,999.9893,13.3984,39.2755,999.9893
0.0035,34.6122,13.3956,38.6708,1000.1063,13.4028,39.2657,1000.1063
0.0035,34.6273,13.3956,38.7342,1000.2234,13.4012,39.3308,1000.2234
0.0035,34.6425,13.3917,38.7342,1000.2234,13.3972,39.3305,1000.2234
0.0035,34.6576,13.3897,38.7342,1000.3404,13.3937,39.3308,1000.3404
0.0035,34.6727,13.3838,38.7447,1000.2819,13.3886,39.3409,1000.2819
0.0035,34.6878,13.3819,38.7764,1000.3989,13.3850,39.3735,1000.3989
0.0035,34.7022,13.3838,38.7975,1000.1648,13.3902,39.3943,1000.1648
0.0035,34.7154,13.3858,38.7975,1000.4574,13.3882,39.3956,1000.4574
0.0035,34.7286,13.3819,38.8081,1000.2234,13.3874,39.4052,1000.2234
0.0035,34.7418,13.3780,38.8292,1000.1063,13.3851,39.4260,1000.1063
0.0035,34.7550,13.3740,38.8398,1000.2234,13.3796,39.4369,1000.2234
0.0035,34.7682,13.3740,38.8609,1000.1648,13.3803,39.4583,1000.1648
0.0035,34.7814,13.3740,38.8820,1000.3404,13.3780,39.4805,1000.3404
0.0036,34.7946,13.3740,38.9137,1000.4574,13.3764,39.5133,1000.4574
0.0036,34.8078,13.3760,38.9137,1000.1648,13.3823,39.5123,1000.1648
0.0036,34.8210,13.3721,38.9137,1000.2234,13.3776,39.5122,1000.2234
0.0036,34.8342,13.3760,38.9348,1000.3989,13.3791,39.5348,1000.3989
0.0036,34.8474,13.3760,38.9348,1000.4574,13.3783,39.5350,1000.4574
0.0036,34.8606,13.3740,38.9665,1000.3404,13.3780,39.5668,1000.3404
0.0036,34.8738,13.3701,38.9665,1000.3989,13.3732,39.5667,1000.3989
0.0036,34.8855,13.3701,38.9771,1000.1063,13.3772,39.5764,1000.1063
0.0036,34.8971,13.3701,38.9876,1000.3404,13.3740,39.5880,1000.3404
0.0036,34.9087,13.3701,38.9876,1000.4574,13.3724,39.5884,1000.4574
0.0036,34.9203,13.3701,39.0299,1000.5159,13.3717,39.6318,1000.5159
0.0036,34.9319,13.3622,39.0193,1000.5744,13.3630,39.6206,1000.5744
0.0036,34.9435,13.3642,39.0193,1000.5159,13.3658,39.6205,1000.5159
0.0036,34.9552,13.3622,39.0299,1000.4574,13.3646,39.6310,1000.4574
0.0036,34.9668,13.3603,39.0615,1000.3404,13.3642,39.6627,1000.3404
0.0036,34.9784,13.3603,39.0721,1000.3404,13.3642,39.6735,1000.3404
0.0036,34.9900,13.3583,39.0827,1000.3404,13.3622,39.6841,1000.3404
0.0036,35.0016,13.3563,39.0827,1000.5159,13.3579,39.6846,1000.5159
0.0036,35.0132,13.3603,39.1038,1000.3404,13.3642,39.7058,1000.3404
0.0036,35.0248,13.3583,39.1143,1000.2819,13.3630,39.7163,1000.2819
0.0037,35.0358,13.3583,39.1143,1000.3989,13.3614,39.7167,1000.3989
0.0037,35.0461,13.3544,39.1355,1000.3404,13.3583,39.7377,1000.3404
0.0037,35.0564,13.3544,39.1566,1000.4574,13.3567,39.7597,1000.4574
0.0037,35.0667,13.3524,39.1460,1000.2819,13.3571,39.7481,1000.2819
0.0037,35.0770,13.3524,39.1460,1000.3404,13.3563,39.7484,1000.3404
0.0037,35.0873,13.3485,39.1777,1000.3404,13.3524,39.7804,1000.3404
0.0037,35.0976,13.3465,39.1988,1000.5159,13.3481,39.8025,1000.5159
0.0037,35.1079,13.3504,39.1988,1000.4574,13.3528,39.8026,1000.4574
0.0037,35.1182,13.3445,39.2199,1000.3989,13.3477,39.8234,1000.3989
0.0037,35.1286,13.3485,39.2094,1000.3989,13.3516,39.8130,1000.3989
0.0037,35.1389,13.3445,39.2411,1000.4574,13.3469,39.8452,1000.4574
0.0037,35.1492,13.3426,39.2411,1000.3404,13.3465,39.8446,1000.3404
0.0037,35.1595,13.3445,39.2516,1000.3989,13.3477,39.8558,1000.3989
0.0037,35.1697,13.3465,39.2727,1000.5744,13.3473,39.8782,1000.5744
0.0037,35.1790,13.3386,39.2833,1000.5159,13.3402,39.8881,1000.5159
0.0037,35.1882,13.3386,39.2727,1000.3989,13.3418,39.8769,1000.3989
0.0037,35.1974,13.3347,39.2833,1000.3989,13.3379,39.8874,1000.3989
0.0037,35.2067,13.3386,39.3044,1000.3404,13.3426,39.9090,1000.3404
0.0037,35.2159,13.3367,39.3044,1000.3404,13.3406,39.9089,1000.3404
0.0037,35.2251,13.3308,39.3255,1000.2234,13.3363,39.9295,1000.2234
0.0037,35.2344,13.3347,39.3255,1000.2819,13.3395,39.9301,1000.2819
0.0038,35.2436,13.3367,39.3361,1000.2819,13.3414,39.9410,1000.2819
0.0038,35.2528,13.3327,39.3361,1000.1648,13.3391,39.9403,1000.1648
0.0038,35.2621,13.3347,39.3572,1000.0478,13.3426,39.9615,1000.0478
0.0038,35.2713,13.3347,39.3678,1000.1063,13.3418,39.9725,1000.1063
0.0038,35.2805,13.3269,39.3783,1000.1648,13.3332,39.9829,1000.1648
0.0038,35.2898,13.3288,39.3889,1000.1648,13.3351,39.9939,1000.1648
0.0038,35.2985,13.3308,39.3889,1000.2234,13.3363,39.9942,1000.2234
0.0038,35.3068,13.3308,39.3994,1000.1063,13.3379,40.0046,1000.1063
0.0038,35.3152,13.3308,39.4100,1000.2234,13.3363,40.0158,1000.2234
0.0038,35.3235,13.3269,39.4100,1000.3404,13.3308,40.0159,1000.3404
0.0038,35.3319,13.3308,39.4100,1000.2234,13.3363,40.0158,1000.2234
0.0038,35.3402,13.3308,39.4311,1000.2819,13.3355,40.0376,1000.2819
0.0038,35.3486,13.3170,39.4206,1000.2819,13.3218,40.0257,1000.2819
0.0038,35.3569,13.3170,39.4522,1000.2234,13.3226,40.0578,1000.2234
0.0038,35.3653,13.3190,39.4522,1000.1648,13.3253,40.0578,1000.1648
0.0038,35.3736,13.3190,39.4628,999.9893,13.3277,40.0679,999.9893
0.0038,35.3820,13.3151,39.4734,999.9893,13.3238,40.0784,999.9893
0.0038,35.3903,13.3190,39.4839,1000.1063,13.3261,40.0899,1000.1063
0.0038,35.3987,13.3170,39.4945,999.9893,13.3257,40.1001,999.9893
0.0039,35.4069,13.3170,39.4945,1000.0478,13.3249,40.1003,1000.0478
0.0039,35.4146,13.3170,39.5050,1000.2234,13.3226,40.1118,1000.2234
0.0039,35.4222,13.3151,39.5050,1000.1063,13.3222,40.1112,1000.1063
0.0039,35.4298,13.3092,39.4945,1000.0478,13.3171,40.0997,1000.0478
0.0039,35.4374,13.3111,39.5367,1000.1063,13.3182,40.1432,1000.1063
0.0039,35.4451,13.3131,39.5473,1000.3989,13.3162,40.1552,1000.3989
0.0039,35.4527,13.3092,39.5578,1000.0478,13.3171,40.1644,1000.0478
0.0039,35.4603,13.3072,39.5367,999.9893,13.3159,40.1425,999.9893
0.0039,35.4680,13.3131,39.5684,1000.2819,13.3178,40.1764,1000.2819
0.0039,35.4756,13.3151,39.5684,1000.2234,13.3206,40.1763,1000.2234
0.0039,35.4832,13.3111,39.5684,1000.2234,13.3167,40.1760,1000.2234
0.0039,35.4909,13.3092,39.5895,1000.1063,13.3163,40.1970,1000.1063
0.0039,35.4985,13.3092,39.5790,1000.0478,13.3171,40.1860,1000.0478
0.0039,35.5061,13.3072,39.6001,1000.0478,13.3151,40.2074,1000.0478
0.0039,35.5133,13.3033,39.6106,1000.1648,13.3096,40.2183,1000.1648
0.0039,35.5204,13.3052,39.6001,1000.2234,13.3108,40.2079,1000.2234
0.0039,35.5274,13.3033,39.6001,1000.0478,13.3112,40.2071,1000.0478
0.0039,35.5345,13.3013,39.6212,1000.1063,13.3084,40.2287,1000.1063
0.0039,35.5415,13.3033,39.6212,1000.1648,13.3096,40.2291,1000.1648
0.0039,35.5485,13.3013,39.6423,1000.1063,13.3084,40.2503,1000.1063
0.0040,35.5556,13.2974,39.6529,1000.2234,13.3029,40.2612,1000.2234
0.0040,35.5626,13.2974,39.6634,1000.2819,13.3021,40.2722,1000.2819
0.0040,35.5697,13.2954,39.6740,1000.1063,13.3025,40.2821,1000.1063
0.0040,35.5767,13.2974,39.6634,1000.1063,13.3045,40.2715,1000.1063
0.0040,35.5837,13.2993,39.6634,1000.2819,13.3041,40.2723,1000.2819
0.0040,35.5908,13.2993,39.6740,1000.1648,13.3057,40.2827,1000.1648
0.0040,35.5978,13.2993,39.6634,1000.0478,13.3072,40.2715,1000.0478
0.0040,35.6047,13.2993,39.6740,1000.2234,13.3049,40.2829,1000.2234
0.0040,35.6113,13.2974,39.6951,1000.2234,13.3029,40.3043,1000.2234
0.0040,35.6178,13.2934,39.6951,1000.2234,13.2990,40.3040,1000.2234
0.0040,35.6244,13.2875,39.6951,1000.2234,13.2931,40.3035,1000.2234
0.0040,35.6310,13.2875,39.7162,1000.2819,13.2923,40.3253,1000.2819
0.0040,35.6375,13.2895,39.7162,1000.3404,13.2935,40.3257,1000.3404
0.0040,35.6441,13.2895,39.7374,1000.3404,13.2935,40.3473,1000.3404
0.0040,35.6506,13.2856,39.7268,1000.1063,13.2927,40.3353,1000.1063
0.0040,35.6572,13.2895,39.7268,1000.3989,13.2927,40.3367,1000.3989
0.0040,35.6637,13.2875,39.7374,1000.1648,13.2939,40.3464,1000.1648
0.0040,35.6703,13.2856,39.7585,1000.2819,13.2903,40.3683,1000.2819
0.0040,35.6769,13.2816,39.7690,1000.0478,13.2896,40.3779,1000.0478
0.0040,35.6834,13.2797,39.7902,1000.2819,13.2844,40.4002,1000.2819
0.0040,35.6900,13.2797,39.7585,1000.2819,13.2844,40.3678,1000.2819
0.0041,35.6962,13.2797,39.7796,1000.2819,13.2844,40.3894,1000.2819
0.0041,35.7024,13.2797,39.7796,1000.1648,13.2860,40.3890,1000.1648
0.0041,35.7085,13.2777,39.7796,1000.4574,13.2801,40.3899,1000.4574
0.0041,35.7147,13.2738,39.7902,1000.3404,13.2777,40.3999,1000.3404
0.0041,35.7209,13.2777,39.8007,1000.3989,13.2809,40.4112,1000.3989
0.0041,35.7270,13.2757,39.8007,1000.2819,13.2805,40.4106,1000.2819
0.0041,35.7332,13.2777,39.8113,1000.2234,13.2832,40.4214,1000.2234
0.0041,35.7393,13.2777,39.8324,1000.2819,13.2825,40.4432,1000.2819
0.0041,35.7455,13.2757,39.8218,1000.3989,13.2789,40.4327,1000.3989
0.0041,35.7517,13.2757,39.8324,1000.4574,13.2781,40.4437,1000.4574
0.0041,35.7578,13.2797,39.8535,1000.4574,13.2820,40.4655,1000.4574
0.0041,35.7640,13.2757,39.8430,1000.3404,13.2797,40.4540,1000.3404
