****Header****
date 01/15/25 03:30:16
****Body****

All possible value of one measure

Algorithm: SmartSweep_HL#1736329709
AlphaMC:	   0.0000
CalibAuthor: eng
CalibCheckAuthor: N/A
CalibValidity:	invalid
ClassBinID:	   2
ClassID:	N/A
ClassName:	TP545HG10-8000011181
Eff:	   0.2129
Emissivity:	   1.0000
FF:	   0.8071
Fcp:	   1.0270
FcsCC:	   1.0031
FcsMC:	   1.0013
Fcv:	   0.9998
FlashCountAtLastCalib:	1793620
FlashCountAtLastCalibCheck:	N/A
Gavg:	1000.5280
Gtgt:	1000.0000
InstID:	1736329709
InstName: New Sec Cal A8BC4CB
InstType: TP540HG10
InstComment: Silver
Ipmax:	  12.9602
Iref1:	  13.5819
Iref2:	N/A
Isc:	  13.5801
Ivrev1:	N/A
Ivrev2:	N/A
LTI:	   0.0011
LastCalibTime: 2025-01-14 17:38:01
LastCheckTime: N/A
MachStatus:	At Risk
MeasDate:	2025-01-15 03:30:16.742000
MeasStatus:	Ok
Mep: MepSmartSweep
Now: 2025-01-15 03:30:16.969000
Pmax:	 548.6479
Pref1:	   0.0000
Pref2:	N/A
RefDUTIsc:	  13.4160
RefDUTName: New Sec Cal A8BC4CB
RefDUTPmax:	 534.0300
RefDUTSnr:	A8BC4CB
RefDUTType:	Golden
RefDUTVoc:	  49.3210
RemFlashCountForCalib:	1764.0000
Rs:	   0.2579
Rsh:  649.5431
Snr: A8C7A0B
SortingRcpID:	1697254895
SortingRcpName:	TP540 30MM-AIKO-Short cable white tedler(Non DCR)
TempDUT:	  24.4354
TempMC:	  24.5715
TempTgt:   25.0000
Transmissivity:	   1.0000
UserDisplayName: 
UserName: 
UserRole: ENGINEER
Voc:	  50.0582
Vpmax:	  42.3333
Vref1:	N/A
Vrev1:	N/A
Vrev2:	N/A
sessionId: 523c2781-5fb1-439d-9ef6-5fc327a3e6fb

-----------------------

IV curve data :

TimeOffset,Vimp,Iraw,Vraw,Graw,Current,Voltage,Irradiance
0.0041,35.7085,13.3092,39.7902,1000.2819,13.3087,40.5334,1000.2819
0.0041,35.7147,13.3092,39.8007,1000.0478,13.3118,40.5433,1000.0478
0.0041,35.7209,13.3092,39.8113,1000.2234,13.3095,40.5547,1000.2234
0.0041,35.7270,13.3111,39.8218,1000.2819,13.3106,40.5659,1000.2819
0.0041,35.7332,13.3052,39.8324,1000.2819,13.3047,40.5762,1000.2819
0.0041,35.7393,13.3033,39.8324,1000.2819,13.3028,40.5761,1000.2819
0.0041,35.7455,13.2993,39.8430,1000.2234,13.2996,40.5863,1000.2234
0.0041,35.7517,13.2993,39.8430,1000.2234,13.2996,40.5863,1000.2234
0.0041,35.7578,13.3013,39.8430,1000.1648,13.3024,40.5863,1000.1648
0.0041,35.7640,13.3013,39.8324,1000.1063,13.3032,40.5753,1000.1063
0.0041,35.7702,13.2993,39.8641,1000.1648,13.3004,40.6077,1000.1648
0.0041,35.7762,13.2954,39.8746,1000.2234,13.2957,40.6184,1000.2234
0.0041,35.7820,13.2915,39.8746,1000.1648,13.2926,40.6178,1000.1648
0.0041,35.7879,13.2934,39.8535,1000.2234,13.2937,40.5966,1000.2234
0.0041,35.7937,13.2954,39.8641,1000.1648,13.2965,40.6074,1000.1648
0.0041,35.7996,13.2954,39.8746,999.9308,13.2997,40.6173,999.9308
0.0041,35.8054,13.2934,39.8852,1000.3989,13.2914,40.6296,1000.3989
0.0042,35.8112,13.2895,39.9274,1000.2234,13.2898,40.6718,1000.2234
0.0042,35.8171,13.2895,39.9169,1000.2819,13.2890,40.6612,1000.2819
0.0042,35.8229,13.2915,39.9063,1000.3404,13.2902,40.6508,1000.3404
0.0042,35.8288,13.2915,39.9169,1000.2234,13.2918,40.6612,1000.2234
0.0042,35.8346,13.2895,39.9169,1000.2234,13.2898,40.6610,1000.2234
0.0042,35.8404,13.2856,39.9274,1000.1648,13.2867,40.6713,1000.1648
0.0042,35.8463,13.2895,39.9169,1000.3404,13.2882,40.6614,1000.3404
0.0042,35.8521,13.2875,39.9380,1000.3404,13.2863,40.6829,1000.3404
0.0042,35.8577,13.2915,39.9380,1000.2234,13.2918,40.6828,1000.2234
0.0042,35.8633,13.2915,39.9486,1000.4574,13.2886,40.6944,1000.4574
0.0042,35.8689,13.2856,39.9486,1000.1063,13.2875,40.6927,1000.1063
0.0042,35.8744,13.2856,39.9591,1000.1648,13.2867,40.7037,1000.1648
0.0042,35.8800,13.2836,39.9697,1000.1648,13.2847,40.7143,1000.1648
0.0042,35.8856,13.2875,39.9908,1000.2819,13.2870,40.7366,1000.2819
0.0042,35.8912,13.2836,39.9591,1000.3989,13.2815,40.7043,1000.3989
0.0042,35.8967,13.2875,40.0014,1000.4574,13.2847,40.7480,1000.4574
0.0042,35.9023,13.2816,39.9697,1000.2234,13.2819,40.7143,1000.2234
0.0042,35.9079,13.2816,40.0014,1000.4574,13.2788,40.7475,1000.4574
0.0042,35.9135,13.2836,39.9908,1000.2234,13.2839,40.7361,1000.2234
0.0042,35.9190,13.2797,40.0014,1000.5159,13.2760,40.7476,1000.5159
0.0043,35.9246,13.2836,39.9908,1000.2819,13.2831,40.7363,1000.2819
0.0043,35.9301,13.2816,40.0225,1000.1063,13.2835,40.7678,1000.1063
0.0043,35.9355,13.2757,40.0330,1000.1648,13.2768,40.7784,1000.1648
0.0043,35.9408,13.2699,40.0119,1000.1648,13.2709,40.7563,1000.1648
0.0043,35.9462,13.2757,40.0330,1000.3989,13.2737,40.7792,1000.3989
0.0043,35.9515,13.2777,40.0119,1000.3989,13.2756,40.7578,1000.3989
0.0043,35.9569,13.2738,40.0436,1000.3404,13.2725,40.7896,1000.3404
0.0043,35.9623,13.2757,40.0330,1000.2819,13.2753,40.7788,1000.2819
0.0043,35.9676,13.2738,40.0542,1000.1648,13.2749,40.7998,1000.1648
0.0043,35.9730,13.2679,40.0647,1000.2819,13.2674,40.8105,1000.2819
0.0043,35.9783,13.2718,40.0647,1000.2819,13.2713,40.8108,1000.2819
0.0043,35.9837,13.2738,40.0858,1000.1063,13.2757,40.8319,1000.1063
0.0043,35.9891,13.2699,40.0858,1000.2234,13.2702,40.8320,1000.2234
0.0043,35.9944,13.2679,40.0964,1000.1648,13.2690,40.8425,1000.1648
0.0043,35.9998,13.2679,40.0753,1000.2234,13.2682,40.8211,1000.2234
0.0043,36.0050,13.2718,40.0964,1000.1648,13.2729,40.8428,1000.1648
0.0043,36.0101,13.2738,40.0858,1000.3404,13.2725,40.8327,1000.3404
0.0043,36.0153,13.2679,40.0858,1000.1648,13.2690,40.8317,1000.1648
0.0043,36.0205,13.2679,40.0964,1000.2234,13.2682,40.8427,1000.2234
0.0043,36.0257,13.2640,40.1070,1000.2819,13.2635,40.8533,1000.2819
0.0043,36.0309,13.2620,40.0964,1000.3404,13.2607,40.8426,1000.3404
0.0044,36.0361,13.2620,40.1175,1000.3404,13.2607,40.8642,1000.3404
0.0044,36.0413,13.2600,40.1175,1000.2234,13.2603,40.8636,1000.2234
0.0044,36.0464,13.2620,40.1281,1000.1648,13.2631,40.8743,1000.1648
0.0044,36.0516,13.2581,40.1281,1000.2234,13.2584,40.8742,1000.2234
0.0044,36.0568,13.2620,40.1281,1000.5159,13.2583,40.8756,1000.5159
0.0044,36.0620,13.2581,40.1492,1000.1063,13.2599,40.8954,1000.1063
0.0044,36.0672,13.2620,40.1386,999.9893,13.2655,40.8845,999.9893
0.0044,36.0723,13.2541,40.1703,1000.2819,13.2536,40.9173,1000.2819
0.0044,36.0773,13.2561,40.1703,1000.3404,13.2548,40.9176,1000.3404
0.0044,36.0824,13.2561,40.1703,1000.2234,13.2564,40.9172,1000.2234
0.0044,36.0874,13.2541,40.1703,1000.3989,13.2520,40.9177,1000.3989
0.0044,36.0925,13.2561,40.1703,1000.2819,13.2556,40.9174,1000.2819
0.0044,36.0975,13.2581,40.1703,1000.1648,13.2592,40.9172,1000.1648
0.0044,36.1025,13.2541,40.1809,1000.2819,13.2536,40.9280,1000.2819
0.0044,36.1076,13.2502,40.1809,1000.4574,13.2473,40.9283,1000.4574
0.0044,36.1126,13.2502,40.1809,1000.2819,13.2497,40.9277,1000.2819
0.0044,36.1177,13.2522,40.2126,1000.1648,13.2533,40.9598,1000.1648
0.0044,36.1227,13.2502,40.2020,1000.1648,13.2513,40.9489,1000.1648
0.0044,36.1277,13.2463,40.1914,1000.3404,13.2450,40.9384,1000.3404
0.0044,36.1328,13.2502,40.2126,1000.2234,13.2505,40.9599,1000.2234
0.0045,36.1378,13.2502,40.2126,1000.2234,13.2505,40.9599,1000.2234
0.0045,36.1427,13.2443,40.2231,1000.3404,13.2430,40.9706,1000.3404
0.0045,36.1477,13.2423,40.2126,1000.2234,13.2426,40.9593,1000.2234
0.0045,36.1526,13.2443,40.2231,1000.5744,13.2398,40.9714,1000.5744
0.0045,36.1575,13.2443,40.2548,1000.3404,13.2430,41.0030,1000.3404
0.0045,36.1624,13.2482,40.2442,1000.2234,13.2485,40.9921,1000.2234
0.0045,36.1674,13.2443,40.2442,1000.5159,13.2406,40.9928,1000.5159
0.0045,36.1723,13.2345,40.2654,1000.3989,13.2324,41.0132,1000.3989
0.0045,36.1772,13.2384,40.2548,1000.3404,13.2371,41.0025,1000.3404
0.0045,36.1821,13.2364,40.2759,1000.3404,13.2352,41.0239,1000.3404
0.0045,36.1871,13.2345,40.2654,1000.3404,13.2332,41.0130,1000.3404
0.0045,36.1920,13.2364,40.2865,1000.2819,13.2359,41.0345,1000.2819
0.0045,36.1969,13.2364,40.2759,1000.2234,13.2367,41.0235,1000.2234
0.0045,36.2018,13.2384,40.2759,1000.3989,13.2363,41.0243,1000.3989
0.0045,36.2067,13.2364,40.2865,1000.3404,13.2352,41.0347,1000.3404
0.0045,36.2115,13.2384,40.2970,1000.2234,13.2387,41.0452,1000.2234
0.0045,36.2164,13.2404,40.2970,1000.2234,13.2407,41.0454,1000.2234
0.0045,36.2212,13.2384,40.2865,1000.2234,13.2387,41.0344,1000.2234
0.0045,36.2260,13.2384,40.3076,1000.0478,13.2411,41.0554,1000.0478
0.0046,36.2308,13.2364,40.3182,999.9893,13.2399,41.0658,999.9893
0.0046,36.2357,13.2325,40.3182,1000.0478,13.2352,41.0657,1000.0478
0.0046,36.2405,13.2305,40.3287,1000.2234,13.2308,41.0770,1000.2234
0.0046,36.2453,13.2305,40.3287,1000.2819,13.2300,41.0772,1000.2819
0.0046,36.2502,13.2305,40.3287,1000.3989,13.2285,41.0776,1000.3989
0.0046,36.2550,13.2246,40.3287,1000.4574,13.2218,41.0773,1000.4574
0.0046,36.2598,13.2246,40.3604,1000.2234,13.2249,41.1088,1000.2234
0.0046,36.2647,13.2246,40.3498,1000.1063,13.2265,41.0976,1000.1063
0.0046,36.2695,13.2246,40.3287,1000.3404,13.2234,41.0769,1000.3404
0.0046,36.2742,13.2266,40.3604,1000.3989,13.2245,41.1096,1000.3989
0.0046,36.2790,13.2227,40.3604,1000.4574,13.2198,41.1095,1000.4574
0.0046,36.2837,13.2227,40.3815,1000.3989,13.2206,41.1309,1000.3989
0.0046,36.2885,13.2246,40.3710,1000.3404,13.2234,41.1200,1000.3404
0.0046,36.2932,13.2286,40.3498,1000.2234,13.2289,41.0984,1000.2234
0.0046,36.2980,13.2227,40.3710,1000.1063,13.2246,41.1191,1000.1063
0.0046,36.3027,13.2188,40.3710,1000.1063,13.2206,41.1187,1000.1063
0.0046,36.3075,13.2207,40.3815,1000.2819,13.2202,41.1303,1000.2819
0.0046,36.3122,13.2227,40.3815,1000.1648,13.2238,41.1300,1000.1648
0.0046,36.3170,13.2168,40.3921,1000.0478,13.2195,41.1400,1000.0478
0.0046,36.3217,13.2148,40.4026,1000.3989,13.2127,41.1518,1000.3989
0.0046,36.3265,13.2188,40.4026,1000.2234,13.2191,41.1515,1000.2234
0.0047,36.3312,13.2148,40.4132,1000.2819,13.2143,41.1622,1000.2819
0.0047,36.3359,13.2109,40.4026,1000.4574,13.2080,41.1517,1000.4574
0.0047,36.3406,13.2148,40.4132,1000.5159,13.2111,41.1630,1000.5159
0.0047,36.3453,13.2129,40.4343,1000.3404,13.2116,41.1838,1000.3404
0.0047,36.3500,13.2168,40.4238,1000.3989,13.2147,41.1735,1000.3989
0.0047,36.3547,13.2129,40.4343,1000.1648,13.2139,41.1832,1000.1648
0.0047,36.3594,13.2109,40.4343,1000.2819,13.2104,41.1834,1000.2819
0.0047,36.3641,13.2089,40.4449,1000.3404,13.2076,41.1943,1000.3404
0.0047,36.3688,13.2070,40.4660,1000.2819,13.2065,41.2155,1000.2819
0.0047,36.3735,13.2070,40.4343,1000.2234,13.2073,41.1829,1000.2234
0.0047,36.3781,13.2050,40.4449,1000.2234,13.2053,41.1936,1000.2234
0.0047,36.3828,13.2129,40.4660,1000.0478,13.2155,41.2151,1000.0478
0.0047,36.3875,13.2089,40.4554,1000.0478,13.2116,41.2040,1000.0478
0.0047,36.3922,13.2050,40.4660,1000.1063,13.2069,41.2147,1000.1063
0.0047,36.3969,13.1971,40.4766,1000.2819,13.1966,41.2255,1000.2819
0.0047,36.4015,13.2011,40.4554,1000.2234,13.2014,41.2040,1000.2234
0.0047,36.4062,13.2030,40.4660,1000.1648,13.2041,41.2148,1000.1648
0.0047,36.4108,13.2011,40.4766,1000.2234,13.2014,41.2256,1000.2234
0.0047,36.4154,13.2030,40.4977,1000.3989,13.2009,41.2479,1000.3989
0.0047,36.4201,13.2011,40.4977,1000.3404,13.1998,41.2476,1000.3404
0.0048,36.4247,13.2011,40.4977,1000.3404,13.1998,41.2476,1000.3404
0.0048,36.4293,13.1991,40.4871,1000.2819,13.1986,41.2364,1000.2819
0.0048,36.4340,13.1991,40.5082,1000.2819,13.1986,41.2580,1000.2819
0.0048,36.4386,13.1971,40.5082,1000.2234,13.1974,41.2576,1000.2234
0.0048,36.4432,13.1952,40.5082,1000.1648,13.1963,41.2573,1000.1648
0.0048,36.4479,13.1912,40.5188,1000.2819,13.1907,41.2682,1000.2819
0.0048,36.4525,13.1893,40.5294,999.9893,13.1927,41.2778,999.9893
0.0048,36.4572,13.1873,40.5399,1000.2819,13.1868,41.2894,1000.2819
0.0048,36.4618,13.1893,40.5294,1000.2234,13.1896,41.2786,1000.2234
0.0048,36.4664,13.1853,40.5399,1000.1063,13.1872,41.2887,1000.1063
0.0048,36.4709,13.1912,40.5505,1000.1648,13.1923,41.3001,1000.1648
0.0048,36.4755,13.1893,40.5505,1000.3989,13.1872,41.3008,1000.3989
0.0048,36.4801,13.1893,40.5610,1000.3404,13.1880,41.3114,1000.3404
0.0048,36.4847,13.1932,40.5716,1000.3404,13.1919,41.3224,1000.3404
0.0048,36.4893,13.1853,40.5716,1000.4574,13.1825,41.3222,1000.4574
0.0048,36.4939,13.1853,40.5610,1000.2234,13.1856,41.3106,1000.2234
0.0048,36.4985,13.1853,40.5927,1000.2234,13.1856,41.3430,1000.2234
0.0048,36.5031,13.1873,40.5716,1000.2234,13.1876,41.3216,1000.2234
0.0048,36.5077,13.1873,40.5716,1000.3404,13.1860,41.3220,1000.3404
0.0049,36.5123,13.1893,40.5822,1000.2819,13.1888,41.3327,1000.2819
0.0049,36.5169,13.1873,40.5822,1000.2234,13.1876,41.3324,1000.2234
0.0049,36.5215,13.1853,40.5822,1000.3404,13.1841,41.3326,1000.3404
0.0049,36.5260,13.1794,40.5927,1000.3989,13.1774,41.3431,1000.3989
0.0049,36.5306,13.1775,40.5927,1000.2234,13.1778,41.3424,1000.2234
0.0049,36.5352,13.1794,40.6033,1000.2234,13.1797,41.3533,1000.2234
0.0049,36.5397,13.1755,40.6033,1000.2819,13.1750,41.3532,1000.2819
0.0049,36.5443,13.1735,40.6033,1000.1063,13.1754,41.3524,1000.1063
0.0049,36.5488,13.1794,40.6244,999.6968,13.1869,41.3730,999.6968
0.0049,36.5534,13.1775,40.6138,999.9308,13.1817,41.3629,999.9308
0.0049,36.5580,13.1755,40.6350,1000.1063,13.1774,41.3849,1000.1063
0.0049,36.5625,13.1735,40.6455,1000.2819,13.1731,41.3962,1000.2819
0.0049,36.5671,13.1716,40.6561,1000.2819,13.1711,41.4068,1000.2819
0.0049,36.5716,13.1716,40.6350,1000.2819,13.1711,41.3852,1000.2819
0.0049,36.5762,13.1696,40.6244,1000.0478,13.1723,41.3735,1000.0478
0.0049,36.5808,13.1696,40.6561,1000.2234,13.1699,41.4064,1000.2234
0.0049,36.5853,13.1696,40.6455,1000.5159,13.1659,41.3967,1000.5159
0.0049,36.5898,13.1696,40.6561,1000.1648,13.1707,41.4062,1000.1648
0.0049,36.5944,13.1716,40.6561,1000.1063,13.1735,41.4062,1000.1063
0.0049,36.5989,13.1657,40.6455,1000.2819,13.1652,41.3956,1000.2819
0.0050,36.6034,13.1657,40.6561,1000.1648,13.1668,41.4059,1000.1648
0.0050,36.6080,13.1637,40.6772,1000.2234,13.1640,41.4275,1000.2234
0.0050,36.6125,13.1657,40.6772,999.8138,13.1715,41.4263,999.8138
0.0050,36.6170,13.1637,40.6878,1000.1063,13.1656,41.4379,1000.1063
0.0050,36.6216,13.1598,40.6878,1000.2819,13.1593,41.4382,1000.2819
0.0050,36.6261,13.1578,40.6772,1000.2234,13.1581,41.4271,1000.2234
0.0050,36.6306,13.1559,40.6878,1000.2819,13.1554,41.4379,1000.2819
0.0050,36.6351,13.1559,40.7194,1000.4574,13.1530,41.4709,1000.4574
0.0050,36.6397,13.1559,40.6983,1000.3989,13.1538,41.4491,1000.3989
0.0050,36.6442,13.1559,40.7089,1000.4574,13.1530,41.4601,1000.4574
0.0050,36.6487,13.1500,40.7194,1000.2819,13.1495,41.4698,1000.2819
0.0050,36.6532,13.1500,40.7194,1000.2234,13.1503,41.4696,1000.2234
0.0050,36.6577,13.1519,40.7300,1000.2234,13.1522,41.4805,1000.2234
0.0050,36.6622,13.1539,40.7194,1000.2819,13.1534,41.4701,1000.2819
0.0050,36.6667,13.1539,40.7406,1000.3989,13.1518,41.4921,1000.3989
0.0050,36.6713,13.1519,40.7511,1000.3989,13.1498,41.5027,1000.3989
0.0050,36.6758,13.1539,40.7300,1000.2234,13.1542,41.4807,1000.2234
0.0050,36.6803,13.1460,40.7406,1000.2234,13.1463,41.4909,1000.2234
0.0050,36.6848,13.1460,40.7406,1000.3989,13.1439,41.4915,1000.3989
0.0050,36.6893,13.1441,40.7617,1000.3404,13.1428,41.5127,1000.3404
0.0050,36.6938,13.1441,40.7511,1000.1648,13.1452,41.5013,1000.1648
0.0051,36.6983,13.1480,40.7511,1000.2819,13.1475,41.5020,1000.2819
0.0051,36.7028,13.1421,40.7722,1000.2234,13.1424,41.5229,1000.2234
0.0051,36.7073,13.1480,40.7828,1000.2819,13.1475,41.5343,1000.2819
0.0051,36.7118,13.1480,40.7722,1000.1648,13.1491,41.5232,1000.1648
0.0051,36.7163,13.1401,40.7511,1000.2819,13.1396,41.5014,1000.2819
0.0051,36.7208,13.1441,40.7934,1000.3989,13.1420,41.5452,1000.3989
0.0051,36.7253,13.1460,40.7828,1000.1648,13.1471,41.5338,1000.1648
0.0051,36.7298,13.1382,40.7828,1000.2234,13.1385,41.5334,1000.2234
0.0051,36.7343,13.1421,40.8039,1000.2819,13.1416,41.5555,1000.2819
0.0051,36.7387,13.1401,40.7934,1000.2234,13.1404,41.5443,1000.2234
0.0051,36.7432,13.1342,40.8039,1000.0478,13.1369,41.5540,1000.0478
0.0051,36.7477,13.1342,40.8145,1000.1063,13.1361,41.5650,1000.1063
0.0051,36.7522,13.1342,40.8145,999.9893,13.1377,41.5646,999.9893
0.0051,36.7567,13.1342,40.8145,1000.1063,13.1361,41.5650,1000.1063
0.0051,36.7612,13.1264,40.8145,1000.1648,13.1275,41.5646,1000.1648
0.0051,36.7657,13.1303,40.8145,1000.2234,13.1306,41.5651,1000.2234
0.0051,36.7702,13.1323,40.8145,999.9308,13.1365,41.5642,999.9308
0.0051,36.7746,13.1382,40.8567,1000.1063,13.1401,41.6084,1000.1063
0.0051,36.7791,13.1303,40.8462,1000.3404,13.1290,41.5979,1000.3404
0.0052,36.7836,13.1283,40.8462,1000.2234,13.1286,41.5973,1000.2234
0.0052,36.7881,13.1244,40.8567,1000.2819,13.1239,41.6080,1000.2819
0.0052,36.7925,13.1264,40.8462,1000.3404,13.1251,41.5975,1000.3404
0.0052,36.7970,13.1185,40.8673,1000.2234,13.1188,41.6181,1000.2234
0.0052,36.8015,13.1166,40.8673,1000.2234,13.1168,41.6179,1000.2234
0.0052,36.8060,13.1185,40.8673,1000.1648,13.1196,41.6179,1000.1648
0.0052,36.8104,13.1166,40.8673,1000.1063,13.1184,41.6175,1000.1063
0.0052,36.8149,13.1205,40.8778,1000.1063,13.1224,41.6286,1000.1063
0.0052,36.8194,13.1224,40.8673,1000.1063,13.1243,41.6180,1000.1063
0.0052,36.8239,13.1185,40.8884,1000.3404,13.1172,41.6401,1000.3404
0.0052,36.8283,13.1185,40.8884,1000.3404,13.1172,41.6401,1000.3404
0.0052,36.8328,13.1166,40.8884,1000.0478,13.1192,41.6389,1000.0478
0.0052,36.8373,13.1185,40.8990,999.9893,13.1220,41.6496,999.9893
0.0052,36.8417,13.1166,40.9095,1000.1063,13.1184,41.6607,1000.1063
0.0052,36.8462,13.1166,40.9095,1000.2234,13.1168,41.6611,1000.2234
0.0052,36.8506,13.1205,40.9201,1000.0478,13.1232,41.6715,1000.0478
0.0052,36.8551,13.1146,40.8990,999.5798,13.1236,41.6479,999.5798
0.0052,36.8596,13.1087,40.9201,999.8138,13.1145,41.6698,999.8138
0.0052,36.8640,13.1087,40.9201,999.9893,13.1122,41.6704,999.9893
0.0052,36.8685,13.1087,40.9306,1000.2819,13.1082,41.6822,1000.2819
0.0053,36.8730,13.1067,40.9412,1000.1063,13.1086,41.6922,1000.1063
0.0053,36.8774,13.1067,40.9306,1000.2234,13.1070,41.6819,1000.2234
0.0053,36.8819,13.1048,40.9412,1000.2234,13.1051,41.6925,1000.2234
0.0053,36.8863,13.1107,40.9412,1000.3404,13.1094,41.6934,1000.3404
0.0053,36.8908,13.1067,40.9412,1000.1648,13.1078,41.6924,1000.1648
0.0053,36.8953,13.1067,40.9518,1000.1648,13.1078,41.7032,1000.1648
0.0053,36.8997,13.1067,40.9623,1000.2234,13.1070,41.7142,1000.2234
0.0053,36.9042,13.1067,40.9623,999.9893,13.1102,41.7134,999.9893
0.0053,36.9086,13.1048,40.9623,1000.1648,13.1059,41.7138,1000.1648
0.0053,36.9131,13.1028,40.9518,1000.0478,13.1055,41.7025,1000.0478
0.0053,36.9175,13.1008,40.9729,1000.1063,13.1027,41.7241,1000.1063
0.0053,36.9220,13.0949,40.9729,1000.0478,13.0976,41.7234,1000.0478
0.0053,36.9264,13.1008,40.9834,1000.2234,13.1011,41.7353,1000.2234
0.0053,36.9309,13.0969,40.9729,1000.2819,13.0964,41.7244,1000.2819
0.0053,36.9353,13.0969,41.0046,1000.1648,13.0980,41.7564,1000.1648
0.0053,36.9398,13.0969,40.9834,1000.2234,13.0972,41.7350,1000.2234
0.0053,36.9442,13.0930,41.0046,1000.2234,13.0933,41.7563,1000.2234
0.0053,36.9487,13.0890,41.0151,1000.1648,13.0901,41.7665,1000.1648
0.0053,36.9531,13.0910,41.0046,1000.1648,13.0921,41.7559,1000.1648
0.0053,36.9576,13.0930,41.0257,1000.2234,13.0933,41.7778,1000.2234
0.0053,36.9620,13.0910,41.0257,1000.2234,13.0913,41.7777,1000.2234
0.0054,36.9665,13.0812,41.0151,1000.2234,13.0815,41.7661,1000.2234
0.0054,36.9709,13.0812,41.0151,1000.1648,13.0823,41.7659,1000.1648
0.0054,36.9754,13.0890,41.0257,1000.1063,13.0909,41.7771,1000.1063
0.0054,36.9798,13.0871,41.0046,1000.2234,13.0874,41.7558,1000.2234
0.0054,36.9842,13.0851,41.0468,1000.2234,13.0854,41.7988,1000.2234
0.0054,36.9887,13.0831,41.0362,999.9308,13.0874,41.7868,999.9308
0.0054,36.9931,13.0812,41.0362,999.9308,13.0854,41.7867,999.9308
0.0054,36.9976,13.0792,41.0468,999.9308,13.0835,41.7973,999.9308
0.0054,37.0020,13.0831,41.0573,999.9308,13.0874,41.8084,999.9308
0.0054,37.0065,13.0851,41.0573,1000.1063,13.0870,41.8091,1000.1063
0.0054,37.0109,13.0851,41.0679,1000.1648,13.0862,41.8201,1000.1648
0.0054,37.0153,13.0812,41.0679,1000.1648,13.0823,41.8198,1000.1648
0.0054,37.0198,13.0812,41.0890,1000.0478,13.0839,41.8410,1000.0478
0.0054,37.0242,13.0753,41.0785,1000.0478,13.0780,41.8297,1000.0478
0.0054,37.0287,13.0792,41.0785,1000.1063,13.0811,41.8302,1000.1063
0.0054,37.0331,13.0753,41.0785,1000.2234,13.0756,41.8303,1000.2234
0.0054,37.0375,13.0733,41.0890,999.9893,13.0768,41.8402,999.9893
0.0054,37.0420,13.0792,41.0785,1000.0478,13.0819,41.8300,1000.0478
0.0054,37.0464,13.0772,41.1101,1000.3404,13.0760,41.8633,1000.3404
0.0054,37.0509,13.0772,41.0996,1000.2234,13.0775,41.8521,1000.2234
0.0055,37.0553,13.0713,41.1101,1000.3989,13.0693,41.8630,1000.3989
0.0055,37.0597,13.0733,41.1101,1000.2819,13.0728,41.8627,1000.2819
0.0055,37.0642,13.0713,41.0996,1000.2234,13.0716,41.8516,1000.2234
0.0055,37.0686,13.0674,41.1313,1000.2819,13.0669,41.8839,1000.2819
0.0055,37.0730,13.0596,41.1313,1000.1648,13.0606,41.8828,1000.1648
0.0055,37.0775,13.0635,41.1313,1000.2234,13.0638,41.8833,1000.2234
0.0055,37.0819,13.0615,41.1313,1000.2819,13.0610,41.8834,1000.2819
0.0055,37.0863,13.0615,41.1207,1000.3404,13.0602,41.8728,1000.3404
0.0055,37.0908,13.0615,41.1207,1000.1648,13.0626,41.8722,1000.1648
0.0055,37.0952,13.0615,41.1629,1000.1063,13.0634,41.9151,1000.1063
0.0055,37.0996,13.0654,41.1418,1000.1063,13.0673,41.8939,1000.1063
0.0055,37.1041,13.0635,41.1629,1000.2234,13.0638,41.9157,1000.2234
0.0055,37.1085,13.0615,41.1524,1000.1063,13.0634,41.9043,1000.1063
0.0055,37.1129,13.0537,41.1629,1000.2234,13.0540,41.9149,1000.2234
0.0055,37.1174,13.0537,41.1735,1000.1648,13.0548,41.9255,1000.1648
0.0055,37.1218,13.0478,41.1524,1000.1648,13.0489,41.9035,1000.1648
0.0055,37.1262,13.0497,41.1841,1000.0478,13.0524,41.9356,1000.0478
0.0055,37.1307,13.0517,41.1841,1000.2819,13.0512,41.9365,1000.2819
0.0055,37.1351,13.0517,41.1841,1000.2819,13.0512,41.9365,1000.2819
0.0056,37.1395,13.0497,41.1841,1000.1063,13.0516,41.9358,1000.1063
0.0056,37.1439,13.0458,41.1946,1000.2819,13.0453,41.9468,1000.2819
0.0056,37.1484,13.0458,41.1841,1000.3404,13.0445,41.9363,1000.3404
0.0056,37.1528,13.0458,41.2052,1000.2234,13.0461,41.9574,1000.2234
0.0056,37.1572,13.0458,41.2052,1000.2234,13.0461,41.9574,1000.2234
0.0056,37.1617,13.0399,41.2052,999.4627,13.0505,41.9543,999.4627
0.0056,37.1661,13.0438,41.2263,999.7553,13.0505,41.9772,999.7553
0.0056,37.1705,13.0458,41.2157,1000.0478,13.0485,41.9676,1000.0478
0.0056,37.1749,13.0478,41.2157,1000.1648,13.0489,41.9682,1000.1648
0.0056,37.1794,13.0419,41.2369,1000.2819,13.0414,41.9897,1000.2819
0.0056,37.1838,13.0438,41.2263,1000.2819,13.0433,41.9790,1000.2819
0.0056,37.1882,13.0419,41.2369,1000.1648,13.0430,41.9893,1000.1648
0.0056,37.1926,13.0340,41.2369,1000.1063,13.0359,41.9884,1000.1063
